15929,chapter ranges read from each archive's own page names; the ladder tiles (c1-c16 over 3 volumes)
15949,chapter ranges read from each archive's own page names; the ladder tiles (c1-c403 over 43 volumes)
15978,"one title, one numbering, #1-360 nearly complete; a claim of #284-290 is not a shape a title stamp produces"
15978,seven issues at twenty-four pages is 168 against the book's 172
16019,eight unnumbered variant covers and one collection; LOCG's #1-6 covers no file
16039,one annual and a 457pp Complete Collection; LOCG says #1-8 and ComicVine says #0-5
16047,"two runs number from #1 on this shelf (Spider-Gwen 2015A #1-5 and 2015B #1-34) and the deluxe Book 01 collects both; the shelf's only real comic is item 93993, a 2023 Shadow Clones Annual carrying IssueNo 1, so every range reaching #1 is withheld. All ten books print their contents on the back cover and all ten lines are quoted in this file"
1608,four unnumbered variant covers and one trade; LOCG's #1-5 covers no file
16085,"one five-issue mini; the trade is held twice, as a 2005 rip and a 2017 HD re-rip of the same 125pp book"
16094,"a five-issue tie-in mini complete on the shelf, one numbering, and the claim covers all five files"
16130,the Spider-Man mini and an X-Men v3 trade share this shelf because both are subtitled 'With Great Power'
16131,"Spider-Man 2099 v1 (1992) and v2/v3 (2015) share this Series id, and items 52133 and 118879 are the same file filed twice"
16140,"a six-issue mini complete on the shelf, one numbering, and the claim covers all six numbered files"
16159,Spider-Man Team-Up v1 (1995) and Marvel Age Spider-Man Team-Up (2004) share this shelf and both number from #1
1619,"a five-issue mini complete on the shelf; LOCG claims #1-9, four issues wider than the series ran"
1619,lead: #1-5 would nest the same five files; the collection's own page would settle it
16260,four Spider-Woman runs share this Series id with seven numbers naming more than one file; two collection lines reuse Vol. 01 and Vol. 02
16339,chapter ranges read from each archive's own page names; the ladder tiles (c1-c75 over 11 volumes)
16394,"a crossover collected from Star Trek, Defiant and a special; its contents are a list, not a range"
16410,"the two loose files are annual SPECIALS, not issues of the six-part series the book collects"
1645,"a four-issue mini complete on the shelf, one numbering, and the claim covers all four files"
1646,"a nine-issue event complete on the shelf, one numbering, and the claim covers all nine files"
16462,"the 2022 miniseries and the 2025 relaunch both number #1-3, and only the 2025 issues are here as files"
16462,Warp Your Own Way is an original graphic novel and collects no issue; LOCG's #1-3 on it is the title-wide stamp
165,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
16633,Tales from Vader's Castle (2018) and Ghosts of Vader's Castle (2021) share this Series id and both number #1-5; the Deluxe collection holds both
16837,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
16862,chapter ranges read from each archive's own page names; the ladder tiles (c1-c158 over 17 volumes)
16896,"a Silver Age #226 from the 52 Companion tree and the 1999 Vertigo mini's collection, filed as one series"
16926,"the omnibus gathers several separate minis, each numbering from #1; its contents are a list"
16999,"Stuff of Nightmares (2022) and Red Murder (2023) share this shelf; both files here are numbered #1, one from each"
170,chapter ranges read from each archive's own page names; the ladder tiles (c1-c86 over 12 volumes)
17022,Suicide Squad v2 (2001) and a v5 (2016) annual both sit at #1 here
17026,ten unnumbered variant covers; LOCG's #1-1060 is a thousand-issue hull on a 132pp collection
17027,twelve unnumbered variant covers and one collection; LOCG's #1-5 covers no file
17054,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
17058,chapter ranges read from each archive's own page names; the ladder tiles (c9-c46 over 4 volumes)
17075,chapter ranges read from each archive's own page names; the ladder tiles (c1-c37 over 6 volumes)
17123,"a six-issue mini, one issue held; 140pp over six is twenty-three pages each, and nothing else numbers here"
1715,"B.P.R.D. is a chain of minis that each number from #1, so the same #1-5 / #1-6 span sits on twenty different books; the shelf holds a single issue file and no coordinate a range could be in"
17159,"Superior Spider-Man v1 (2014), v2 (2019) and v3 (2024) share this Series id, and four different books here are ""Vol. 01"""
17181,"a crossover collected from six different titles; its contents are a list, and LOCG's #1-35 is that list flattened"
17183,the only claim is LOCG #1-770 on a 286pp book; the shelf's other file is an unnumbered collection of the same story
17193,"an eight-issue mini, one issue held; 206pp over eight is twenty-six pages each, and nothing else numbers here"
17194,eleven unnumbered variant covers and one collection; LOCG's #1-10 covers no file
17195,"there is no series numbered ""Superman: New Krypton"" - the four trades collect Superman, Action Comics, Supergirl, three one-shot specials, and World of New Krypton 1-5 and 6-12, which is three numbering spaces and none of them this shelf"
17195,"the three issue files are Superman - Last Stand of New Krypton 1-3, a separate 2010 mini; Vol. 03 collects WORLD OF NEW KRYPTON 1-5 and a range of 1-5 written here would swallow all three of them"
17195,"this shelf needs splitting into the New Krypton trade line, World of New Krypton, and Last Stand of New Krypton before any range can be written on it"
17269,"a three-issue prestige-format mini, two of it held; 144pp over three is forty-eight pages each"
1727,chapter ranges read from each archive's own page names; the ladder tiles (c1-c196 over 22 volumes)
17277,LOCG's #133-148 is the Silver Age title's numbering on a collection of the 2019 twelve-issue mini
1728,"thirty-four flat archives with no chapter token, no contents page and no numbered chapter dividers; the only number printed is the title page's `GIG N`, which four volumes read side by side show to be the VOLUME ordinal (v01 GIG 1, v03 GIG 3, v04 GIG 4, v05 GIG 5). Any range here would be the volume number restated, which is the §6.2 artefact"
17280,the book is named for Kirby's run and Kirby's run is #133-148; LOCG says #133-148 and ComicVine says #1-22
17280,"the #133-148 claim leaves the eight low-numbered files alone, which is the test ComicVine's claim fails"
1730,chapter ranges read from each archive's own page names; the ladder tiles (c1-c52 over 5 volumes)
17327,"the 2020 ""Man of Steel Vol. NN"" line reprints across Superman, Action Comics and Adventures of Superman, so no range in one title's numbering describes it; LOCG's #9-686 is that contents list reduced to min-max"
17331,"Up in the Sky was serialised inside SUPERMAN GIANT, the Walmart anthology; the six files here are Giant #1-6"
17331,LOCG's #3-16 is in the right coordinate system and probably right about the book
17331,refused because the files are anthology issues holding several serials; only one of them is in this trade
1737,chapter ranges read from each archive's own page names; the ladder tiles (c1-c65 over 6 volumes)
17370,"Survival Street (2022), Survival Street: The Radical Left (2024) and a separate Survival (2023) folder share this shelf"
17373,chapter ranges read from each archive's own page names; the ladder tiles (c0-c166 over 18 volumes)
17394,chapter ranges read from each archive's own page names; the ladder tiles (c1-c97 over 11 volumes)
17410,chapter ranges read from each archive's own page names; the ladder tiles (c1-c16 over 2 volumes)
17411,chapter ranges read from each archive's own page names; the ladder tiles (c1-c20 over 4 volumes)
17412,chapter ranges read from each archive's own page names; the ladder tiles (c1-c30 over 5 volumes)
17413,chapter ranges read from each archive's own page names; the ladder tiles (c1-c15 over 3 volumes)
17415,chapter ranges read from each archive's own page names; the ladder tiles (c1-c10 over 2 volumes)
17416,chapter ranges read from each archive's own page names; the ladder tiles (c0-c19 over 3 volumes)
17417,chapter ranges read from each archive's own page names; the ladder tiles (c1-c17 over 2 volumes)
17418,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
17453,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
17489,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
17491,chapter ranges read from each archive's own page names; the ladder tiles (c1-c46 over 6 volumes)
17514,"the 1950 EC title, three issues held (#29, #32, #36); the one archive volume is #20-22 and stops before them"
17700,"five TMNT collection lines share this Series id with colliding ordinals, and the ""Best of"" volumes are selections rather than a range; #1-#4 each name two files"
17705,Color Classics v3 (#1-15) and the Color Classics Micro Series (#1-4) share this shelf and both number from #1
17705,lead: Vol. 03's #14-21 starts past the Micro Series and would cost nothing if read; splitting the Micros off would make Vol. 01 and Vol. 02 safe to read too
17716,three separate TMNT series share this Series id and both issue files are numbered #1
17735,"a four-issue crossover, one issue held; 101pp over four is twenty-five pages each"
17821,"the one trade is the first half of the 2003 run; GCD's #1-6 and the page arithmetic agree, and the shelf's #14 belongs to a later run outside the range"
17858,chapter ranges read from each archive's own page names; the ladder tiles (c1-c38 over 8 volumes)
17862,chapter ranges read from each archive's own page names; the ladder tiles (c1-c96 over 21 volumes)
17864,chapter ranges read from each archive's own page names; the ladder tiles (c1-c40 over 7 volumes)
17865,chapter ranges read from each archive's own page names; the ladder tiles (c1-c32 over 7 volumes)
17866,chapter ranges read from each archive's own page names; the ladder tiles (c1-c19 over 2 volumes)
1787,"five Panel Syndicate chapters complete on the shelf, one numbering, and the claim covers all five"
17957,chapter ranges read from each archive's own page names; the ladder tiles (c1-c95 over 19 volumes)
17958,chapter ranges read from each archive's own page names; the ladder tiles (c0-c14 over 3 volumes)
17959,chapter ranges read from each archive's own page names; the ladder tiles (c1-c40 over 8 volumes)
1801,chapter ranges read from each archive's own page names; the ladder tiles (c1-c176 over 20 volumes)
18059,seven unnumbered variant covers and one collection; LOCG's #1-3 covers no file
18084,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
1810,"the ranges are correct in this series' continuous numbering; ComicDetail.IssueNo is wrong on all 40 single issues (it took the arc number from ""Baltimore 016 - The Infernal Train 01 (of 03)""), so containment cannot attach them"
18103,"LOCG says Vol. 01 is #1-8 and ComicVine says #1-6; our files are #5-8, so the disagreement decides two of them"
18161,a newspaper-strip collection published as a titled book; the strips carry no issue number and there is no coordinate a range could be written in
18178,"a six-issue mini complete on the shelf, one numbering, and the claim covers all six files"
18199,chapter ranges read from each archive's own page names; the ladder tiles (c1-c46 over 8 volumes)
18254,the 2012 six-issue series and its 2017 v2 sequel share this shelf and both number from #1
18396,chapter ranges read from each archive's own page names; the ladder tiles (c1-c19 over 3 volumes)
18415,chapter ranges read from each archive's own page names; the ladder tiles (c1-c54 over 11 volumes)
18417,"a daily webcomic collected by volume; the strips inside are dated, never numbered, so there is no coordinate a range could be written in"
18453,chapter ranges read from each archive's own page names; the ladder tiles (c1-c42 over 3 volumes)
18454,chapter ranges read from each archive's own page names; the ladder tiles (c1-c439 over 44 volumes)
18454,chapter ranges read from each archive's own page names; the ladder tiles (c1-c219 over 22 volumes)
18516,chapter ranges read from each archive's own page names; the ladder tiles (c1-c25 over 3 volumes)
18517,chapter ranges read from each archive's own page names; the ladder tiles (c1-c45 over 11 volumes)
18534,"the two loose files are two rips of the same 62pp Breccia book, The Eternaut 1969"
18575,"a four-issue 1996 crossover, held twice over in two chronology trees, plus its trade and that trade's 2021 reissue"
18575,"lead: #1-4 for both books would nest all eight files; neither book was opened, and LOCG's #1-81 is a hull covering everything"
18666,the collection is titled 'The Whole Goddamned Thing'; ComicVine's #1-8 matches that and LOCG's #5-8 does not
18676,chapter ranges read from each archive's own page names; the ladder tiles (c1-c53 over 11 volumes)
18734,the live LOCG span #9-10 on a 246pp trade is 123pp per claimed issue and covers both issue files on the shelf; the record itself states no contents
18826,"three stray files (#93, #94, #445) and two omnibuses of the 1962 run; no claim on this shelf covers a single file"
1886,"the issue files on this shelf are DIGITAL CHAPTERS 1-73, not the 30 print issues; every trade's copyright page states both numberings and the chapter half is what is stored"
1886,"two rips of the same run sit side by side - guided-view (panel-per-page, ~100pp per chapter) and static-image (~22pp per chapter); the ranges cover both"
1886,"Vol. 03 was not read - its copyright block is not on p2-p6 or the last page; it is the complement of Vol. 02 and Vol. 04, both of which I did read"
18882,chapter ranges read from each archive's own page names; the ladder tiles (c1-c31 over 6 volumes)
18892,"every volume prints a numbered `contents` page, but the numbering RESTARTS in each one — v01, v02, v03, v05, v06 and v07 all open at `1st delivery`. The delivery number is a within-volume ordinal, not a shelf coordinate, and reading it as one would give all fourteen books an overlapping range beginning at 1"
18906,"a three-issue series complete on the shelf, one numbering, and the claim covers all three files"
18917,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
1892,"a digital-first series: twelve chapters in 141 pages is twelve pages each, which is the format's normal length"
1892,"complete on the shelf, one numbering, and the claim covers all twelve files"
18942,chapter ranges read from each archive's own page names; the ladder tiles (c1-c58 over 11 volumes)
1901,"two Arkham City minis: v1 (2011), whose trade this is, and End Game (2012), whose six issues are the files here"
1901,the filenames say '(of 06)' and the folder says End Game; the trade's folder says v1
19033,The Magic Order is a run of six-issue miniseries and each numbers from #1; the four files here are series V
19033,"the four trades are series I-IV, so no range they carry can be about the files on this shelf"
19036,"a five-issue series complete on the shelf, one numbering, and the claim covers all five files"
1905,"a six-issue mini complete on the shelf, one numbering, and the claim covers all six files"
19063,"a five-issue mini, one issue held; 124pp over five is twenty-five pages each"
19087,The Massive (2012) and The Massive: Ninth Wave (2015) share this Series id and both number from #1; the five issue files are Ninth Wave's while five of the six collections are The Massive's
191,chapter ranges read from each archive's own page names; the ladder tiles (c1-c32 over 6 volumes)
19134,"three Mighty Thor runs (1966, 2011, 2016) share this Series id; the 2016 run's ranges land on the 2011 run's files, which are the ones the shelf actually holds"
1918,seven unnumbered variant covers and one trade; LOCG's #1-3 covers no file
19251,"the book quotes ""Collects ... #1-#6"" of the DARK HORSE series, but the shelf's Dark Horse files begin at #7 and its #1-#3 are 36-38pp Tiny Onion (2022) files; a #1-6 range would claim those three on an unproven identity"
19305,The Orville is a run of short minis each numbered from #1; #1 and #2 each name several files here
1933,four unnumbered variant covers and one trade; LOCG's #1-3 covers no file
19392,chapter ranges read from each archive's own page names; the ladder tiles (c1-c181 over 20 volumes)
19419,chapter ranges read from each archive's own page names; the ladder tiles (c1-c122 over 14 volumes)
19537,no volume's contents are stated: one claim comes from a shell page and the other three items are linked to single-comic records; the shelf's files start at #27
19574,chapter ranges read from each archive's own page names; the ladder tiles (c1-c346 over 36 volumes)
19575,chapter ranges read from each archive's own page names; the ladder tiles (c1-c104 over 12 volumes)
19577,chapter ranges read from each archive's own page names; the ladder tiles (c1-c7 over 2 volumes)
19633,chapter ranges read from each archive's own page names; the ladder tiles (c1-c45 over 5 volumes)
19654,"both claims are matched to other books: ComicVine to the Ben Reilly Omnibus, LOCG to a record with no cached page"
1967,fourteen unnumbered variant covers; LOCG's #1-104 is a hull on a 205pp collection and covers nothing
19704,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
19843,"the folder is named ""v1-v2 (2015)"" and both runs number from #1; GCD gives Vol. 01 #1-5 in v1's numbering and Vol. 03 #1-6 in v2's. After a split the v2 ladder tiles exactly: Vol.03 #1-6, 04 #7-11, 05 #12-16, 06 #17-21, 07 #22-26, 08 #27-31, 09 #32-36, 10 #37-41, 11 #42-46, 12 #47-50"
19897,a thirteen-issue run in the Chronological Valiant folder and a six-issue 2019 mini share this shelf
19918,chapter ranges read from each archive's own page names; the ladder tiles (c1-c99 over 11 volumes)
19950,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
19970,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
19991,chapter ranges read from each archive's own page names; the ladder tiles (c1-c8 over 2 volumes)
20070,"two numberings on one shelf (#12-#30 and #345-#471) and four collection lines over three runs; items 117957, 96839 and 96846 all carry the identical LOCG claim #107-114"
20128,a three-issue mini complete on the shelf; #1-3 is the obvious reading and LOCG offers #1-409 instead
20142,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
2017,"the 2009 series #1-22 complete, plus a House of Mystery annual (#93) that is not part of it"
2017,LOCG's #13-21 is nine 22-page issues in a 128pp book - too wide by about a third
20220,"a six-issue mini held twice over; twelve files, six coordinates, and the claim covers them all"
20275,chapter ranges read from each archive's own page names; the ladder tiles (c1-c74 over 8 volumes)
20276,chapter ranges read from each archive's own page names; the ladder tiles (c1-c79 over 14 volumes)
20283,chapter ranges read from each archive's own page names; the ladder tiles (c0-c2 over 2 volumes)
20287,chapter ranges read from each archive's own page names; the ladder tiles (c80-c143 over 6 volumes)
20288,chapter ranges read from each archive's own page names; the ladder tiles (c1-c164 over 15 volumes)
20289,chapter ranges read from each archive's own page names; the ladder tiles (c1-c278 over 31 volumes)
20295,chapter ranges read from each archive's own page names; the ladder tiles (c1-c16 over 2 volumes)
20322,"no source states either volume's contents: one claim comes from a record with no cached page, the other from a single-comic page; the shelf's own files start at #9"
20325,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
20326,chapter ranges read from each archive's own page names; the ladder tiles (c1-c51 over 8 volumes)
20329,Alan Moore's Tomorrow Stories (1999) and an EC Artists' Library volume are filed as one series on the word 'Tomorrow'
20333,chapter ranges read from each archive's own page names; the ladder tiles (c1-c34 over 3 volumes)
20342,one file and a 353pp collection; LOCG says #1-3 and ComicVine #1-7 of a twelve-issue series
20346,chapter ranges read from each archive's own page names; the ladder tiles (c1-c88 over 10 volumes)
20373,"Image's Transformers (2023), IDW's 2019 run, the Marvel original and Death's Head share this Series id; thirteen numbers between #1 and #16 each name two files"
20511,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
20532,chapter ranges read from each archive's own page names; the ladder tiles (c1-c102 over 27 volumes)
20621,"a nine-issue mini complete on the shelf, one numbering, and the claim covers all nine files"
20622,"every range here is quoted from the trade's own back cover; the ladder tiles #40-#133 with no gap, and the two held issues 132 and 133 fall in Vol. 22 exactly as its back cover states"
20625,every loose file on this shelf reads as #0; there is no run for a range to describe
20638,"five comics called Ultimates share this shelf (2002, 2005, 2008, 2016, 2024) and all number from #1"
20638,seven coordinates name more than one file; GCD's #7-13 is right about the 2002 run and was covering nine files from several runs
20656,chapter ranges read from each archive's own page names; the ladder tiles (c42-c59 over 3 volumes)
20667,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
208,"both volumes carry the identical LOCG range #9-12, which is also exactly the four files we hold"
208,lead: v02 is the volume that could legitimately end at #12; its copyright page would settle it
20818,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
20844,"the rip's `cNNN` token RESTARTS at 1 with each Japanese volume, so it is a within-volume ordinal and not a shelf coordinate — sixteen omnibuses all claiming ""c1-22"" is what that looks like. The `(vNN)` token on the same page names is the real coordinate: each omnibus carries exactly two consecutive Japanese volumes, v01+v02 through v31+v32, tiling the whole 32-volume run"
20846,chapter ranges read from each archive's own page names; the ladder tiles (c1-c56 over 9 volumes)
20859,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
20872,chapter ranges read from each archive's own page names; the ladder tiles (c1-c49 over 9 volumes)
2089,"no issue files on the shelf; three of the four claims come from shell pages and the fourth from a single-comic record, and the anthology's own minis each number from #1"
20964,"a five-issue mini complete on the shelf, one numbering, and the claim covers all five files"
20988,"three runs share this shelf: Venom v3 (2016) #1-6/#150-165, v4 (2018) and v5 (2021), and all three number low"
20988,"Marvel prints the range as PER-ISSUE CREDITS on p2, not as an indicia sentence; the back-page ""COLLECTING"" line is an advert for another book"
20988,"read and NOT stored: Vol. 07 - Exsanguination #31-34 and Vol. 01 - Homecoming #1-6 collide with another run on this shelf; Vol. 04 - The Nativity is gapped (#161, #164-165) and the hull would take our #162-163"
21053,twenty-four unnumbered variant covers and one collection; LOCG's #1-4 covers no file
21091,chapter ranges read from each volume's own printed TABLE OF CONTENTS; the ladder tiles c1-c191 over all 13 omnibus volumes with no gap or overlap
21091,"the c72 overlap the sweep found between v05 and v06 is a danke-Empire MISLABEL: v05's c072-named pages are its bonus story ""For Our Farewell Is Near, Part 5"" (their own file names say so) and v05's contents ends at CHAPTER 71"
21170,a five-issue mini complete on the shelf; the book is titled Protectors of Wakanda and carries a twenty-four issue claim
21241,"the shelf holds one six-issue mini filed three times (Marvel Cosmic, X-Men Chronology, Major Event Chronology); the ladder is #1-#6 in triplicate"
21250,"a 1521pp omnibus of an event that ran through dozens of titles; its contents are a list, not a range"
21297,"two unrelated series share this Series id: DC's Wasteland (1987), which supplies all eighteen issue files, and Oni Press's Wasteland (2007), which supplies all eleven trades"
21305,"the twelve issues are complete here and their filenames say ""(of 12)""; three books state #1-12 on their own copyright pages"
21305,"three books holding the same twelve issues is legitimate, not a conflict"
21311,chapter ranges read from each archive's own page names; the ladder tiles (c1-c56 over 7 volumes)
21340,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
2135,"a six-issue mini, five of it held; 149pp over six issues is twenty-five each, and nothing else numbers here"
21370,chapter ranges read from each archive's own page names; the ladder tiles (c1-c13 over 3 volumes)
21392,"Weekly Shonen Jump is an anthology magazine; each issue's own table of contents lists a dozen different serials each with its own chapter number, so no single-series range can describe any of them"
21392,"the same magazine is filed twice over: 53 ""Vol. NNN"" rips carry IsCollection=1 while 34 ""No. NN (2014)"" rips of the identical object carry IsCollection=0"
21399,"EC's Weird Science starts at #12 and renumbers mid-run, so no volume ordinal can be read as an issue range on this shelf"
21419,chapter ranges read from each archive's own page names; the ladder tiles (c1-c48 over 10 volumes)
21422,chapter ranges read from each archive's own page names; the ladder tiles (c6-c40 over 7 volumes)
21521,"seventeen unnumbered variant covers plus one file from an X-Men chronology folder; only one numbered file, and not from this series"
21553,three trades of 268/156/190pp - six to ten issues each - against LOCG claims of three issues and one issue
21553,lead: Vol. 03 is the volume that would hold our #19-21 and it is the one carrying no claim; its copyright page would settle the shelf
21573,Where Monsters Lie (2023) and Cull-De-Sac (2024) share this shelf and both number from #1
21692,"the archive volume reprints the weekly Spirit newspaper sections for the six months its filename names (e.g. 194006-194012); the sections are DATED, not numbered, so the coordinate is a date and no issue range can be written"
21732,chapter ranges read from each archive's own page names; the ladder tiles (c1-c62 over 11 volumes)
21733,chapter ranges read from each archive's own page names; the ladder tiles (c1-c49 over 5 volumes)
21735,"the only issues here are the Demon Reborn mini (#1-4); every book collects the ongoing, of which this library holds nothing"
21735,"ComicVine's Rebirth/Borne Again ranges tile (#156-160, #161-165, #166-169, #170-174) and are worth re-reading if the ongoing arrives"
21750,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
21807,one unnumbered variant cover and one collection; LOCG's #1-5 covers no file
21828,"a five-issue mini complete on the shelf, one numbering, and the claim covers all five files"
21835,a six-issue mini complete on the shelf; the claim covers #1-6 and deliberately leaves the stray #0 loose
21839,"one sixteen-issue run whose three arcs are each filed in their own named chronology folder; the trades carry the same arc names, so the shelf states the mapping itself"
21879,Wolverine and the X-Men v1 (2011) and v2 (2014) share this Series id with the 2011 issues filed several times over; #1-#12 each name more than one file
21944,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
21970,Wonder Woman v3 (2006) and the 2010 relaunch share this Series id and #1-#3 each name two files; both provider claims come from shell pages
21988,"a 3-issue mini complete on the shelf, one numbering, and the claim covers all 3 files"
21994,"a crossover collected from one-shots and tie-ins of two different titles; its contents are a list, not a range"
22007,"a 4-issue mini complete on the shelf, one numbering, and the claim covers all 4 files"
2201,six unnumbered files and one collection; LOCG's #1-6 covers no file
22037,chapter ranges read from each archive's own page names; the ladder tiles (c1-c169 over 19 volumes)
22043,a tie-in collection gathering one-shots from across the event; LOCG's #1-312 is a hull
22083,chapter ranges read from each archive's own page names; the ladder tiles (c0-c61 over 4 volumes)
22176,"at least three X-Force runs share this Series id (1991, 2019 v6, 2024 v7) and 51 issue numbers name more than one file; both editions print their contents and both are X-Force (1991) — the Omnibus #1-15, Vol. 04 #26-31 — and neither range can be written while the 2019 and 2024 runs occupy the same numbers. The live LOCG #1-100 on the Omnibus covers 227 of the 257 issue files"
22178,"a crossover collected from X-Force, Cable and a one-shot; its contents are a list, not a range"
22233,"a crossover collected from six different titles; its contents are a list, and #1-37 is that list flattened"
22242,two six-issue Children of the Atom series share this Series id and every number #1-#6 names two files; the collected edition is a third book entirely
22253,one six-issue mini; each issue held twice (two chronology trees) and the trade held twice (two identical 198pp rips)
22256,"a five-issue mini held twice over; ten files, five coordinates, and the claim covers them all"
22257,"a back-up serial collected from a dozen titles; both files here read as #1, from unrelated folders"
22263,"the item is X-Men Vol. 03 - First to Last (X-Men 2010 #12-15), filed under X-Men v3 and matched to this Series id in error; the LOCG record it carries belongs to the actual First Class Finals trade"
22285,"a crossover collected from five titles; its contents are a list, and #1-494 is a hull"
22295,"a 4-issue mini complete on the shelf, one numbering, and the claim covers all 4 files"
22296,"X-Men Red v1 (2018) and v2 (2022) share this Series id with #2, #5 and #6 each naming two files; neither volume carries a provider claim"
2231,a four-issue 1998 mini complete on the shelf; the 288pp book is a Gordon omnibus that also holds material not filed here
2231,page arithmetic does NOT corroborate a claim on an omnibus - the extra contents come from other titles
22319,"a four-issue mini held three times over; twelve files, four coordinates, and the claim covers them all"
22322,a four-issue mini complete on the shelf; #1-4 is the obvious reading and LOCG offers #1-100 instead
22347,"a 5-issue mini complete on the shelf, one numbering, and the claim covers all 5 files"
22374,X-Men: Legacy runs #208-#275 and then restarts at #1 in 2012; both numberings are on this shelf and the issues are filed twice through the X-Men Chronology
22379,"a 5-issue mini complete on the shelf, one numbering, and the claim covers all 5 files"
22407,"a 5-issue mini complete on the shelf, one numbering, and the claim covers all 5 files"
2253,"a six-issue mini, two of it held; 156pp over six issues is twenty-six each, and nothing else numbers here"
22541,"a clean 22-issue run with every issue held; the two trades tile it #1-12 and #13-22 and the omnibus is their sum, confirmed by the page arithmetic to within 7pp. The live LOCG #1-94 on Vol. 01 covers all 22 files against a printed twelve"
22590,"conflated: X-O Manowar v4 (2017), v5 (2020), the v1 #50 rips and an X-O Manowar & Iron Man crossover one-shot all sit on one Series"
22590,"two files (111761, 111387) are the two halves of 'X-O Manowar & Iron Man in Heavy Metal #001' and are BOTH stored as issue #1"
22601,X-Terminators (1988) and X-Terminators (2022) share this shelf and both number from #1
22603,"X-Treme X-Men v1 (2001) (filed twice, once through the X-Men Chronology) and the 2012 v2 share this Series id; two collection lines reuse Vol. 01 and Vol. 02"
22641,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
22661,chapter ranges read from each archive's own page names; the ladder tiles (c1-c111 over 11 volumes)
22664,chapter ranges read from each archive's own page names; the ladder tiles (c1-c104 over 15 volumes)
22701,"Young Justice v1 (1998), v2 (2011) and v3 (2019) share this Series id with three collection lines over them; five different books are a ""Vol. 01"" or ""Book 01"""
22727,chapter ranges read from each archive's own page names; the ladder tiles (c1-c44 over 11 volumes)
22734,chapter ranges read from each archive's own page names; the ladder tiles (c1-c39 over 7 volumes)
22738,chapter ranges read from each archive's own page names; the ladder tiles (c1-c45 over 7 volumes)
22739,"the archives name no chapter, so all nineteen volumes were opened and their own printed contents pages read (p4 in v01, p6 in the rest). The ladder tiles Chapter 1-176. Two breaks in the books' own numbering: v03 and v04 both print a Chapter 26 with different titles while v05 opens at 36, so v04 is claimed only at 27-34; and no volume names Chapter 64, which sits between v07's 63 and v08's 65"
22748,Volume One's Table of Contents states the whole set's division in six lines; one page settles all five books
22748,"Volume Five is THE ZAP STORY, a history that collects no issue; it gets no range"
22748,the first six pages of these 'digital+' rips are black slipcase scans - the front matter begins at p7
22790,"a five-part 1994 event numbered #4 down to #0, complete on the shelf; #0-4 is the obvious reading"
22811,one loose special and two collections; no claim covers a file and the title renumbered more than once
22940,chapter ranges read from each archive's own page names; the ladder tiles (c1-c19 over 3 volumes)
22945,chapter ranges read from each archive's own page names; the ladder tiles (c1-c22 over 5 volumes)
22962,chapter ranges read from each archive's own page names; the ladder tiles (c1-c320 over 31 volumes)
22966,"GCD's own edition title for this volume reads ""Issues 1-7"" while the span beside it says #1-4; the shelf's files begin at #8, which is what a first volume ending at #7 leaves behind"
22969,chapter ranges read from each archive's own page names; the ladder tiles (c1-c6 over 2 volumes)
23014,chapter ranges read from each archive's own page names; the ladder tiles (c1-c60 over 18 volumes)
2306,chapter ranges read from each archive's own page names; the ladder tiles (c30-c47 over 3 volumes)
2308,chapter ranges read from each archive's own page names; the ladder tiles (c1-c124 over 9 volumes)
2309,chapter ranges read from each archive's own page names; the ladder tiles (c1-c36 over 7 volumes)
23093,chapter ranges read from each archive's own page names; the ladder tiles (c19-c150 over 11 volumes)
23118,chapter ranges read from each archive's own page names; the ladder tiles (c0-c206 over 31 volumes)
2323,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
23597,chapter ranges read from each archive's own page names; the ladder tiles (c1-c170 over 15 volumes)
23599,chapter ranges read from each archive's own page names; the ladder tiles (single volume)
2374,chapter ranges read from each archive's own page names; the ladder tiles (c1-c27 over 3 volumes)
