# shelves with a NEAR re-probe hit (all their hit rows), stored CV excluded; from reprobe.tsv, TOOLS_TODO 32
S8860	g	provider-missing: CV 10196 "The League of Extraordinary Gentlemen" 2002 DC Comics 6 issues — near (gap 1), found by 'The League of Extraordinary Gentlemen' (via CV candidate name "The League of Extraordinary Gentlemen"); invisible before TODO 30
S8860	g	provider-missing: CV 79752 "The League of Extraordinary Gentlemen" 2002 Planeta DeAgostini 1 issues — near (gap 1), found by 'The League of Extraordinary Gentlemen' (via CV candidate name "The League of Extraordinary Gentlemen"); invisible before TODO 30
S8860	g	provider-missing: CV 33608 "The League of Extraordinary Gentlemen" 2000 DC Comics 2 issues — far (gap 3), found by 'The League of Extraordinary Gentlemen' (via CV candidate name "The League of Extraordinary Gentlemen"); invisible before TODO 30
S8860	g	provider-missing: CV 6569 "The League of Extraordinary Gentlemen" 1999 DC Comics 6 issues — far (gap 4), found by 'The League of Extraordinary Gentlemen' (via CV candidate name "The League of Extraordinary Gentlemen"); invisible before TODO 30
S9009	g	provider-missing: CV 155946 "House of X Infinity Comic " 2023 Marvel 6 issues — near (gap 1), found by 'House of X Infinity Comic ' (via CV candidate name "House of X Infinity Comic "); invisible before TODO 30
S9075	g	provider-missing: CV 31254 "Fall of the Hulks: Red Hulk" 2010 Marvel 4 issues — near (gap 0), found by 'Fall of the Hulks: Red Hulk' (via CV candidate name "Fall of the Hulks: Red Hulk"); invisible before TODO 30
S9075	g	provider-missing: CV 34749 "Fall of the Hulks: Red Hulk" 2010 Marvel 1 issues — near (gap 0), found by 'Fall of the Hulks: Red Hulk' (via CV candidate name "Fall of the Hulks: Red Hulk"); invisible before TODO 30
S9075	g	provider-missing: CV 34944 "Incredible Hulk: Fall of the Hulks" 2010 Marvel 1 issues — near (gap 0), found by 'Incredible Hulk: Fall of the Hulks' (via CV candidate name "Incredible Hulk: Fall of the Hulks"); invisible before TODO 30
S9150	g	provider-missing: CV 119158 "RuinWorld: Eye For An Eye" 2019 Boom! Studios 1 issues — near (gap 1), found by 'RuinWorld: Eye For An Eye' (via CV candidate name "RuinWorld: Eye For An Eye"); invisible before TODO 30
S9226	g	provider-missing: CV 76304 "I Was the Cat" 2014 Oni Press 1 issues — near (gap 0), found by 'I Was the Cat' (own spelling); invisible before TODO 30
S9249	g	provider-missing: CV 153974 "IDW Endless Summer - Dungeons and Dragons: Saturday Morning Adventures" 2023 IDW Publishing 1 issues — near (gap 0), found by 'IDW Endless Summer - Dungeons and Dragons: Saturday Morning Adventures' (via CV candidate name "IDW Endless Summer - Dungeons and Dragons: Saturday Morning Adventures"); invisible before TODO 30
S9313	g	provider-missing: CV 133338 "The Art of Immortals: Fenyx Rising" 2021 Dark Horse Comics 1 issues — near (gap 1), found by 'The Art of Immortals: Fenyx Rising' (via CV candidate name "The Art of Immortals: Fenyx Rising"); invisible before TODO 30
S9349	g	provider-missing: CV 114126 "The Librarians: In Search Of…" 2018 Dynamite Entertainment 1 issues — near (gap 0), found by 'The Librarians: In Search Of…' (via CV candidate name "The Librarians: In Search Of…"); invisible before TODO 30
S9349	g	provider-missing: CV 106100 "In Search of Peter Pan" 2017 Europe Comics 1 issues — near (gap 1), found by 'In Search of Peter Pan' (via CV candidate name "In Search of Peter Pan"); invisible before TODO 30
S9359	g	provider-missing: CV 144723 "Wynd: The Throne in the Sky" 2022 Boom! Studios 5 issues — near (gap 0), found by 'Wynd: The Throne in the Sky' (via CV candidate name "Wynd: The Throne in the Sky"); invisible before TODO 30
S9377	g	provider-missing: CV 36383 "Hulk: Fall of the Hulks" 2010 Marvel 1 issues — near (gap 0), found by 'Hulk: Fall of the Hulks' (via CV candidate name "Hulk: Fall of the Hulks"); invisible before TODO 30
S9377	g	provider-missing: CV 45592 "Incredible Hulks: Fall of the Hulks" 2012 Marvel 1 issues — far (gap 2), found by 'Incredible Hulks: Fall of the Hulks' (via CV candidate name "Incredible Hulks: Fall of the Hulks"); invisible before TODO 30
S9404	g	provider-missing: CV 124651 "The Incredible Rockhead: The Complete Comics Collection" 2020 Stone Arch Books 1 issues — near (gap 0), found by 'The Incredible Rockhead: The Complete Comics Collection' (via CV candidate name "The Incredible Rockhead: The Complete Comics Collection"); invisible before TODO 30
S9404	g	provider-missing: CV 75941 "Female Force: Women of Europe" 2014 TidalWave Productions 1 issues — far (gap 6), found by 'Female Force: Women of Europe' (via CV candidate name "Female Force: Women of Europe"); invisible before TODO 30
S9440	g	S cv=-: CV 111829 "Infinity 8: Love and Mummies" 2018 Lion Forge Comics 1 issues — near (gap 0), found by 'Infinity 8: Love and Mummies' (via CV candidate name "Infinity 8: Love and Mummies"); invisible before TODO 30
S9440	g	S cv=-: CV 114438 "Infinity 8: ...Back To the Führer!" 2018 Magnetic Press 1 issues — near (gap 0), found by 'Infinity 8: ...Back To the Führer!' (via CV candidate name "Infinity 8: ...Back To the Führer!"); invisible before TODO 30
S9510	g	provider-missing: CV 108538 "Please Destroy The Internet!!!" 2018 Silver Sprocket 1 issues — near (gap 1), found by 'Please Destroy The Internet!!!' (via CV candidate name "Please Destroy The Internet!!!"); invisible before TODO 30
S9553	g	S cv=-+provider-missing: CV 149088 "Invisible: A Graphic Novel" 2022 Scholastic Book Services 1 issues — near (gap 0), found by 'Invisible: A Graphic Novel' (via CV candidate name "Invisible: A Graphic Novel"); invisible before TODO 30
S9596	g	provider-missing: CV 84068 "Iron Man: The Inevitable" 2006 Marvel 1 issues — near (gap 0), found by 'Iron Man: The Inevitable' (own spelling); invisible before TODO 30
S9831	g	provider-missing: CV 110101 "Jessica Jones: Return of the Purple Man" 2018 Marvel 1 issues — near (gap 1), found by 'Jessica Jones: Return of the Purple Man' (via CV candidate name "Jessica Jones: Return of the Purple Man"); invisible before TODO 30
S9847	g	provider-missing: CV 74522 "Jim Butcher's The Dresden Files: War Cry" 2014 Dynamite Entertainment 5 issues — near (gap 1), found by 'Jim Butcher's The Dresden Files: War Cry' (via CV candidate name "Jim Butcher's The Dresden Files: War Cry"); invisible before TODO 30
S9847	g	provider-missing: CV 77897 "Jim Butcher's The Dresden Files: War Cry" 2014 Dynamite Entertainment 1 issues — near (gap 1), found by 'Jim Butcher's The Dresden Files: War Cry' (via CV candidate name "Jim Butcher's The Dresden Files: War Cry"); invisible before TODO 30
S9847	g	provider-missing: CV 102116 "Jim Butcher's The Dresden Files: Dog Men" 2017 Dynamite Entertainment 6 issues — far (gap 2), found by 'Jim Butcher's The Dresden Files: Dog Men' (via CV candidate name "Jim Butcher's The Dresden Files: Dog Men"); invisible before TODO 30
S9847	g	provider-missing: CV 108736 "Jim Butcher's The Dresden Files: Dog Men" 2018 Dynamite Entertainment 1 issues — far (gap 3), found by 'Jim Butcher's The Dresden Files: Dog Men' (via CV candidate name "Jim Butcher's The Dresden Files: Dog Men"); invisible before TODO 30
S10025	g	provider-missing: CV 84433 "Judge Dredd Classics: The Dark Judges" 2015 IDW Publishing 1 issues — near (gap 0), found by 'Judge Dredd Classics: The Dark Judges' (own spelling); invisible before TODO 30
S10078	g	provider-missing: CV 83139 "Junior Braves of the Apocalypse: A Brave Is Brave" 2015 Oni Press 1 issues — near (gap 0), found by 'Junior Braves of the Apocalypse: A Brave Is Brave' (via CV candidate name "Junior Braves of the Apocalypse: A Brave Is Brave"); invisible before TODO 30
S10262	g	provider-missing: CV 143608 "Kang The Conqueror: Only Myself Left To Conquer" 2022 Marvel 1 issues — near (gap 1), found by 'Kang The Conqueror: Only Myself Left To Conquer' (via CV candidate name "Kang The Conqueror: Only Myself Left To Conquer"); invisible before TODO 30
S10262	g	provider-missing: CV 138345 "Kang the Conqueror" 2021 Marvel 5 issues — far (gap 2), found by 'Kang the Conqueror' (via CV candidate name "Kang the Conqueror"); invisible before TODO 30
S10409	g	provider-missing: CV 82293 "Blood and Honor: The Foreworld Saga Graphic Novels" 2015 Jet City Comics 1 issues — near (gap 1), found by 'Blood and Honor: The Foreworld Saga Graphic Novels' (via CV candidate name "Blood and Honor: The Foreworld Saga Graphic Novels"); invisible before TODO 30
S10458	g	provider-missing: CV 9179 "Knights of the Dinner Table" 1994 Kenzer and Company 310 issues — near (gap 0), found by 'Knights of the Dinner Table' (via CV candidate name "Knights of the Dinner Table"); invisible before TODO 30
S10458	g	provider-missing: CV 46158 "Knights of the Dinner Table Special" 2003 Kenzer and Company 3 issues — far (gap 9), found by 'Knights of the Dinner Table Special' (via CV candidate name "Knights of the Dinner Table Special"); invisible before TODO 30
S10458	g	provider-missing: CV 46155 "Knights of the Dinner Table Special" 2008 Kenzer and Company 1 issues — far (gap 14), found by 'Knights of the Dinner Table Special' (via CV candidate name "Knights of the Dinner Table Special"); invisible before TODO 30
S10458	g	provider-missing: CV 56640 "Knights of the Dinner Table: Black Hands 2011 Special" 2011 Kenzer and Company 1 issues — far (gap 17), found by 'Knights of the Dinner Table: Black Hands 2011 Special' (via CV candidate name "Knights of the Dinner Table: Black Hands 2011 Special"); invisible before TODO 30
S10459	g	provider-missing: CV 9179 "Knights of the Dinner Table" 1994 Kenzer and Company 310 issues — near (gap 0), found by 'Knights of the Dinner Table' (via CV candidate name "Knights of the Dinner Table"); invisible before TODO 30
S10459	g	provider-missing: CV 36220 "Knights of the Dinner Table: Black Hands 2010 Special" 2010 Kenzer and Company 2 issues — far (gap 16), found by 'Knights of the Dinner Table: Black Hands 2010 Special' (via CV candidate name "Knights of the Dinner Table: Black Hands 2010 Special"); invisible before TODO 30
S10631	g	provider-missing: CV 119151 "League of Legends: Ashe: Warmother" 2019 Marvel 1 issues — near (gap 1), found by 'League of Legends: Ashe - Warmother' (own spelling); invisible before TODO 30
S10631	g	provider-missing: CV 146955 "League of Legends" 2019 Panini Verlag 3 issues — near (gap 1), found by 'League of Legends' (via CV candidate name "League of Legends"); invisible before TODO 30
S10632	g	provider-missing: CV 122673 "League of Legends: Lux" 2019 Marvel 1 issues — near (gap 0), found by 'League of Legends: Lux' (own spelling); invisible before TODO 30
S10632	g	provider-missing: CV 146955 "League of Legends" 2019 Panini Verlag 3 issues — near (gap 0), found by 'League of Legends' (via CV candidate name "League of Legends"); invisible before TODO 30
S10633	g	provider-missing: CV 146955 "League of Legends" 2019 Panini Verlag 3 issues — near (gap 0), found by 'League of Legends' (via CV candidate name "League of Legends"); invisible before TODO 30
S10633	g	provider-missing: CV 130787 "League of Legends: Zed" 2020 Marvel 1 issues — near (gap 1), found by 'League of Legends: Zed' (own spelling); invisible before TODO 30
S10675	g	provider-missing: CV 148279 "Legends of the Pierced Veil: The Scarlet Blades" 2023 Humanoids 1 issues — near (gap 0), found by 'Legends of the Pierced Veil: The Scarlet Blades' (via CV candidate name "Legends of the Pierced Veil: The Scarlet Blades"); invisible before TODO 30
S10675	g	provider-missing: CV 151410 "Legends of the Pierced Veil: Izuna" 2023 Humanoids 1 issues — near (gap 0), found by 'Legends of the Pierced Veil: Izuna' (via CV candidate name "Legends of the Pierced Veil: Izuna"); invisible before TODO 30
S10708	g	provider-missing: CV 124099 "Stranger Things: Into the Fire" 2020 Dark Horse Comics 4 issues — near (gap 0), found by 'Stranger Things: Into the Fire' (via CV candidate name "Stranger Things: Into the Fire"); invisible before TODO 30
S10708	g	provider-missing: CV 129116 "Stranger Things: Into the Fire" 2020 Dark Horse Comics 1 issues — near (gap 0), found by 'Stranger Things: Into the Fire' (via CV candidate name "Stranger Things: Into the Fire"); invisible before TODO 30
S10708	g	provider-missing: CV 113739 "WWE: NXT Takeover - Into the Fire" 2018 Boom! Studios 1 issues — far (gap 2), found by 'WWE: NXT Takeover - Into the Fire' (via CV candidate name "WWE: NXT Takeover - Into the Fire"); invisible before TODO 30
S11164	g	provider-missing: CV 119106 "SeaFoam: A Friend For Madison" 2019 Action Lab 4 issues — near (gap 1), found by 'SeaFoam: A Friend For Madison' (via CV candidate name "SeaFoam: A Friend For Madison"); invisible before TODO 30
S11164	g	provider-missing: CV 121041 "SeaFoam: A Friend For Madison" 2019 Action Lab 1 issues — near (gap 1), found by 'SeaFoam: A Friend For Madison' (via CV candidate name "SeaFoam: A Friend For Madison"); invisible before TODO 30
S11193	g	S cv=-: CV 45576 "Magic The Gathering" 2012 IDW Publishing 4 issues — near (gap 0), found by 'Magic - The Gathering' (own spelling); invisible before TODO 30
S11193	g	S cv=-: CV 54319 "Magic the Gathering" 2012 IDW Publishing 2 issues — near (gap 0), found by 'Magic - The Gathering' (own spelling); invisible before TODO 30
S11193	g	S cv=-: CV 54467 "Magic: The Gathering -- Path of Vengeance" 2012 IDW Publishing 4 issues — near (gap 0), found by 'Magic: The Gathering -- Path of Vengeance' (via CV candidate name "Magic: The Gathering -- Path of Vengeance"); invisible before TODO 30
S11193	g	S cv=-: CV 60562 "Magic: The Gathering -- Path of Vengeance" 2013 IDW Publishing 1 issues — near (gap 1), found by 'Magic: The Gathering -- Path of Vengeance' (via CV candidate name "Magic: The Gathering -- Path of Vengeance"); invisible before TODO 30
S11193	g	S cv=-: CV 61781 "Magic: The Gathering" 2013 Panini Verlag 1 issues — near (gap 1), found by 'Magic - The Gathering' (own spelling); invisible before TODO 30
S11193	g	S cv=-: CV 161002 "Magic - The Gathering" 2024 Panini Verlag 6 issues — far (gap 12), found by 'Magic - The Gathering' (own spelling); invisible before TODO 30
S11202	g	provider-missing: CV 120189 "Magic: The Gathering: A Visual History" 2019 Harry N. Abrams 1 issues — near (gap 1), found by 'Magic: The Gathering: A Visual History' (via CV candidate name "Magic: The Gathering: A Visual History"); invisible before TODO 30
S11202	g	provider-missing: CV 161002 "Magic - The Gathering" 2024 Panini Verlag 6 issues — far (gap 4), found by 'Magic: The Gathering' (via CV candidate name "Magic: The Gathering"); invisible before TODO 30
S11202	g	provider-missing: CV 61781 "Magic: The Gathering" 2013 Panini Verlag 1 issues — far (gap 7), found by 'Magic: The Gathering' (via CV candidate name "Magic: The Gathering"); invisible before TODO 30
S11202	g	provider-missing: CV 45576 "Magic The Gathering" 2012 IDW Publishing 4 issues — far (gap 8), found by 'Magic: The Gathering' (via CV candidate name "Magic: The Gathering"); invisible before TODO 30
S11202	g	provider-missing: CV 54319 "Magic the Gathering" 2012 IDW Publishing 2 issues — far (gap 8), found by 'Magic: The Gathering' (via CV candidate name "Magic: The Gathering"); invisible before TODO 30
S11202	g	provider-missing: CV 127586 "Magic the Gathering" 1996 JuniorPress BV 5 issues — far (gap 24), found by 'Magic: The Gathering' (via CV candidate name "Magic: The Gathering"); invisible before TODO 30
S11233	g	provider-missing: CV 65599 "Makeshift Miracle: The Girl From Nowhere" 2012 UDON 12 issues — near (gap 1), found by 'Makeshift Miracle: The Girl From Nowhere' (own spelling); invisible before TODO 30
S11383	g	provider-missing: CV 116245 "Conan the Barbarian" 2019 Marvel 25 issues — near (gap 0), found by 'Conan the Barbarian' (via CV candidate name "Conan the Barbarian"); invisible before TODO 30
S11383	g	provider-missing: CV 131528 "The Marvel Art of the Savage Sword of Conan the Barbarian" 2020 Marvel 1 issues — near (gap 1), found by 'The Marvel Art of the Savage Sword of Conan the Barbarian' (via CV candidate name "The Marvel Art of the Savage Sword of Conan the Barbarian"); invisible before TODO 30
S11383	g	provider-missing: CV 152857 "Conan the Barbarian" 2023 Titan Comics 26 issues — far (gap 4), found by 'Conan the Barbarian' (via CV candidate name "Conan the Barbarian"); invisible before TODO 30
S11383	g	provider-missing: CV 159225 "Conan the Barbarian" 2024 Titan Comics 3 issues — far (gap 5), found by 'Conan the Barbarian' (via CV candidate name "Conan the Barbarian"); invisible before TODO 30
S11383	g	provider-missing: CV 44351 "Conan the Barbarian" 2012 Dark Horse Comics 25 issues — far (gap 7), found by 'Conan the Barbarian' (via CV candidate name "Conan the Barbarian"); invisible before TODO 30
S11383	g	provider-missing: CV 115185 "Conan the Barbarian " 2003 Gotham Entertainment Group 1 issues — far (gap 16), found by 'Conan the Barbarian' (via CV candidate name "Conan the Barbarian"); invisible before TODO 30
S11395	g	provider-missing: CV 88386 "Guidebook To the Marvel Cinematic Universe – Marvel's The Avengers" 2016 Marvel 1 issues — near (gap 1), found by 'Guidebook To the Marvel Cinematic Universe – Marvel's The Avengers' (via CV candidate name "Guidebook To the Marvel Cinematic Universe – Marvel's The Avengers"); invisible before TODO 30
S11395	g	provider-missing: CV 90706 "Guidebook to the Marvel Cinematic Universe - Marvel's Ant-Man" 2016 Marvel 1 issues — near (gap 1), found by 'Guidebook to the Marvel Cinematic Universe - Marvel's Ant-Man' (via CV candidate name "Guidebook to the Marvel Cinematic Universe - Marvel's Ant-Man"); invisible before TODO 30
S11396	g	provider-missing: CV 100582 "Marvel Cinematic Universe Guidebook: The Avengers Initiative" 2017 Marvel 1 issues — near (gap 1), found by 'Marvel Cinematic Universe Guidebook: The Avengers Initiative' (via CV candidate name "Marvel Cinematic Universe Guidebook: The Avengers Initiative"); invisible before TODO 30
S11396	g	provider-missing: CV 90706 "Guidebook to the Marvel Cinematic Universe - Marvel's Ant-Man" 2016 Marvel 1 issues — far (gap 2), found by 'Guidebook to the Marvel Cinematic Universe - Marvel's Ant-Man' (via CV candidate name "Guidebook to the Marvel Cinematic Universe - Marvel's Ant-Man"); invisible before TODO 30
S11428	g	provider-missing: CV 45956 "The Picture of Dorian Gray" 2008 SelfMadeHero 1 issues — near (gap 0), found by 'The Picture of Dorian Gray' (via CV candidate name "The Picture of Dorian Gray"); invisible before TODO 30
S11428	g	provider-missing: CV 52313 "Marvel Illustrated: The Picture of Dorian Gray" 2007 Marvel 1 issues — near (gap 1), found by 'Marvel Illustrated: The Picture Of Dorian Gray' (own spelling); invisible before TODO 30
S11428	g	provider-missing: CV 52622 "The Picture of Dorian Gray" 2012 IDW Publishing 1 issues — far (gap 4), found by 'The Picture of Dorian Gray' (via CV candidate name "The Picture of Dorian Gray"); invisible before TODO 30
S11469	g	S cv=-: CV 59106 "Marvel Masterworks: Atlas Era Tales of Suspense" 2006 Marvel 4 issues — near (gap 0), found by 'Marvel Masterworks - Atlas Era Tales of Suspense' (own spelling); invisible before TODO 30
S11470	g	S cv=-: CV 59106 "Marvel Masterworks: Atlas Era Tales of Suspense" 2006 Marvel 4 issues — near (gap 0), found by 'Marvel Masterworks: Atlas Era Tales of Suspense' (via CV candidate name "Marvel Masterworks: Atlas Era Tales of Suspense"); invisible before TODO 30
S11497	g	S cv=-: CV 23402 "Marvel Masterworks: The Amazing Spider-Man" 2003 Marvel 26 issues — near (gap 0), found by 'Marvel Masterworks - The Amazing Spider-Man' (own spelling); invisible before TODO 30
S11497	g	S cv=-: CV 102605 "Marvel Masterworks: The Spectacular Spider-Man" 2017 Marvel 8 issues — far (gap 14), found by 'Marvel Masterworks: The Spectacular Spider-Man' (via CV candidate name "Marvel Masterworks: The Spectacular Spider-Man"); invisible before TODO 30
S11497	g	S cv=-: CV 136825 "Mighty Marvel Masterworks: The Amazing Spider-Man" 2021 Marvel 5 issues — far (gap 18), found by 'Mighty Marvel Masterworks: The Amazing Spider-Man' (via CV candidate name "Mighty Marvel Masterworks: The Amazing Spider-Man"); invisible before TODO 30
S11500	g	S cv=-: CV 35197 "Marvel Masterworks: The Fantastic Four" 2003 Marvel 27 issues — near (gap 0), found by 'Marvel Masterworks - The Fantastic Four' (own spelling); invisible before TODO 30
S11500	g	S cv=-: CV 137621 "Mighty Marvel Masterworks: The Fantastic Four" 2021 Marvel 3 issues — far (gap 18), found by 'Mighty Marvel Masterworks: The Fantastic Four' (via CV candidate name "Mighty Marvel Masterworks: The Fantastic Four"); invisible before TODO 30
S11504	g	provider-missing: CV 151824 "Marvel Select: Man Thing: Curse of the Man-Thing" 2023 Marvel UK/Panini UK 1 issues — near (gap 1), found by 'Marvel Select: Man Thing: Curse of the Man-Thing' (via CV candidate name "Marvel Select: Man Thing: Curse of the Man-Thing"); invisible before TODO 30
S11508	g	S cv=-: CV 35188 "Marvel Masterworks: The Sub-Mariner" 2002 Marvel 8 issues — near (gap 0), found by 'Marvel Masterworks - The Sub-Mariner' (own spelling); invisible before TODO 30
S11508	g	S cv=-: CV 149573 "Mighty Marvel Masterworks: Namor, The Sub-Mariner " 2022 Marvel 1 issues — far (gap 20), found by 'Mighty Marvel Masterworks: Namor, The Sub-Mariner ' (via CV candidate name "Mighty Marvel Masterworks: Namor, The Sub-Mariner "); invisible before TODO 30
S11565	g	provider-missing: CV 111397 "Ant-Man & the Wasp" 2018 Marvel 5 issues — near (gap 0), found by 'Ant-Man & the Wasp' (via CV candidate name "Ant-Man & the Wasp"); invisible before TODO 30
S11565	g	provider-missing: CV 111431 "Marvel's Ant-Man and the Wasp Prelude" 2018 Marvel 1 issues — near (gap 0), found by 'Marvel's Ant-Man and the Wasp Prelude' (own spelling); invisible before TODO 30
S11566	g	provider-missing: CV 113892 "Marvel Studios: The Visual Dictionary" 2018 DK Publishing 1 issues — near (gap 0), found by 'Marvel Studios: The Visual Dictionary' (via CV candidate name "Marvel Studios: The Visual Dictionary"); invisible before TODO 30
S11566	g	provider-missing: CV 132090 "Marvel Comics: The First 80 Years" 2020 Titan Comics 1 issues — far (gap 2), found by 'Marvel Comics: The First 80 Years' (via CV candidate name "Marvel Comics: The First 80 Years"); invisible before TODO 30
S11649	g	provider-missing: CV 80115 "Marvel Universe Guardians of the Galaxy" 2015 Marvel 4 issues — near (gap 0), found by 'Marvel Universe Guardians of the Galaxy' (via CV candidate name "Marvel Universe Guardians of the Galaxy"); invisible before TODO 30
S11649	g	provider-missing: CV 85120 "Marvel Universe Guardians of the Galaxy" 2015 Marvel 23 issues — near (gap 0), found by 'Marvel Universe Guardians of the Galaxy' (via CV candidate name "Marvel Universe Guardians of the Galaxy"); invisible before TODO 30
S11649	g	provider-missing: CV 89302 "Marvel Universe Guardians of the Galaxy" 2016 Marvel 6 issues — near (gap 1), found by 'Marvel Universe Guardians of the Galaxy' (via CV candidate name "Marvel Universe Guardians of the Galaxy"); invisible before TODO 30
S11663	g	provider-missing: CV 44093 "Vampires: The Marvel Undead" 2011 Marvel 1 issues — near (gap 1), found by 'Vampires: The Marvel Undead' (via CV candidate name "Vampires: The Marvel Undead"); invisible before TODO 30
S11705	g	provider-missing: CV 71357 "Captain America: The Winter Soldier" 2014 Marvel 1 issues — near (gap 0), found by 'Captain America: The Winter Soldier' (via CV candidate name "Captain America: The Winter Soldier"); invisible before TODO 30
S11705	g	provider-missing: CV 163076 "Captain America: The Winter Soldier" 2025 Marvel 1 issues — far (gap 11), found by 'Captain America: The Winter Soldier' (via CV candidate name "Captain America: The Winter Soldier"); invisible before TODO 30
S11718	g	provider-missing: CV 49762 "Marvel's The Avengers Prelude: Fury's Big Week" 2012 Marvel 1 issues — near (gap 0), found by 'Marvel's The Avengers Prelude: Fury's Big Week' (own spelling); invisible before TODO 30
S11718	g	provider-missing: CV 52258 "Marvel's The Avengers Prelude: Fury's Big Week" 2012 Marvel 4 issues — near (gap 0), found by 'Marvel's The Avengers Prelude: Fury's Big Week' (own spelling); invisible before TODO 30
S11832	g	S cv=-+provider-missing: CV 20533 "Masters of the Universe" 1981 H. H. Windsor 49 issues — near (gap 0), found by 'Masters of the Universe' (via CV candidate name "Masters of the Universe"); invisible before TODO 30
S11832	g	S cv=-+provider-missing: CV 3117 "Masters of the Universe" 1982 DC Comics 3 issues — near (gap 1), found by 'Masters of the Universe' (via CV candidate name "Masters of the Universe"); invisible before TODO 30
S11832	g	S cv=-+provider-missing: CV 85030 "Masters of the Universe" 1982 Western Publishing 1 issues — near (gap 1), found by 'Masters of the Universe' (via CV candidate name "Masters of the Universe"); invisible before TODO 30
S11832	g	S cv=-+provider-missing: CV 85157 "Masters of the Universe" 1983 Mattel Norge 2 issues — far (gap 2), found by 'Masters of the Universe' (via CV candidate name "Masters of the Universe"); invisible before TODO 30
S11832	g	S cv=-+provider-missing: CV 84665 "Masters of the Universe" 1984 Condor Verlag 10 issues — far (gap 3), found by 'Masters of the Universe' (via CV candidate name "Masters of the Universe"); invisible before TODO 30
S11832	g	S cv=-+provider-missing: CV 85207 "Masters of the Universe" 1984 Federal 4 issues — far (gap 3), found by 'Masters of the Universe' (via CV candidate name "Masters of the Universe"); invisible before TODO 30
S11840	g	provider-missing: CV 84665 "Masters of the Universe" 1984 Condor Verlag 10 issues — near (gap 0), found by 'Masters of the Universe' (via CV candidate name "Masters of the Universe"); invisible before TODO 30
S11840	g	provider-missing: CV 85207 "Masters of the Universe" 1984 Federal 4 issues — near (gap 0), found by 'Masters of the Universe' (via CV candidate name "Masters of the Universe"); invisible before TODO 30
S11840	g	provider-missing: CV 85157 "Masters of the Universe" 1983 Mattel Norge 2 issues — near (gap 1), found by 'Masters of the Universe' (via CV candidate name "Masters of the Universe"); invisible before TODO 30
S11840	g	provider-missing: CV 85183 "Masters of the Universe" 1985 Condor Verlag 4 issues — near (gap 1), found by 'Masters of the Universe' (via CV candidate name "Masters of the Universe"); invisible before TODO 30
S11840	g	provider-missing: CV 3117 "Masters of the Universe" 1982 DC Comics 3 issues — far (gap 2), found by 'Masters of the Universe' (via CV candidate name "Masters of the Universe"); invisible before TODO 30
S11840	g	provider-missing: CV 3646 "Masters of the Universe" 1986 Marvel 13 issues — far (gap 2), found by 'Masters of the Universe' (via CV candidate name "Masters of the Universe"); invisible before TODO 30
S11842	g	provider-missing: CV 53571 "Masters of the Universe: The Origin of Skeletor" 2012 DC Comics 1 issues — near (gap 1), found by 'Masters of the Universe: The Origin of Skeletor' (via GCD name "Masters of the Universe: The Origin of Skeletor"); invisible before TODO 30
S11920	g	S cv=-: CV 77248 "Men of Wrath" 2014 Marvel 5 issues — near (gap 0), found by 'Men of Wrath' (own spelling); invisible before TODO 30
S11920	g	S cv=-: CV 81417 "Men of Wrath" 2015 Marvel 1 issues — near (gap 1), found by 'Men of Wrath' (own spelling); invisible before TODO 30
S11920	g	S cv=-: CV 115403 "Men of Wrath" 2018 Image 1 issues — far (gap 4), found by 'Men of Wrath' (own spelling); invisible before TODO 30
S11922	g	provider-missing: CV 154114 "Menji and the Ruins of Mount Mystery" 2023 Europe Comics 1 issues — near (gap 1), found by 'Menji and the Ruins of Mount Mystery' (via CV candidate name "Menji and the Ruins of Mount Mystery"); invisible before TODO 30
S11922	g	provider-missing: CV 64980 "Defenders of Europe" 2011 Emmetre Edizioni 2 issues — far (gap 11), found by 'Defenders of Europe' (via CV candidate name "Defenders of Europe"); invisible before TODO 30
S12041	g	provider-missing: CV 139834 "Mighty Marvel Holiday Special: Halloween with the Rhino Infinity Comic" 2021 Marvel 1 issues — near (gap 1), found by 'Mighty Marvel Holiday Special: Halloween with the Rhino Infinity Comic' (via CV candidate name "Mighty Marvel Holiday Special: Halloween with the Rhino Infinity Comic"); invisible before TODO 30
S12043	g	provider-missing: CV 139834 "Mighty Marvel Holiday Special: Halloween with the Rhino Infinity Comic" 2021 Marvel 1 issues — near (gap 0), found by 'Mighty Marvel Holiday Special: Halloween with the Rhino Infinity Comic' (via CV candidate name "Mighty Marvel Holiday Special: Halloween with the Rhino Infinity Comic"); invisible before TODO 30
S12044	g	provider-missing: CV 139834 "Mighty Marvel Holiday Special: Halloween with the Rhino Infinity Comic" 2021 Marvel 1 issues — near (gap 0), found by 'Mighty Marvel Holiday Special: Halloween with the Rhino Infinity Comic' (via CV candidate name "Mighty Marvel Holiday Special: Halloween with the Rhino Infinity Comic"); invisible before TODO 30
S12045	g	provider-missing: CV 139834 "Mighty Marvel Holiday Special: Halloween with the Rhino Infinity Comic" 2021 Marvel 1 issues — near (gap 1), found by 'Mighty Marvel Holiday Special: Halloween with the Rhino Infinity Comic' (via CV candidate name "Mighty Marvel Holiday Special: Halloween with the Rhino Infinity Comic"); invisible before TODO 30
