# R-132 — triaged 0.9 tier re-read: 34 shelves, eight manga / Markosia shelves and 26 Marvel (Star Wars + #MARVEL CURRENT ONGOING TITLES) shelves, each already carrying an older 0.9 line. Most re-reads confirm the run and add the missing I lines; several correct a stored GCD leg that was the TRADE line or a foreign edition (Carnage 211796, Immortal Thor 210015, Incredible Hulk 207950, Star Wars 2020 174003, Kanan 93597, Scarlet Witch 203412, Daredevil 207588 [fr]) and find run CV ids the older lines lacked (Avengers 2023 150431, Incredible Hulk 2023 151522, Star Wars 2020 123860, Kanan 81088).
# Folder conventions: "#MARVEL CURRENT ONGOING TITLES\<Title> vN (<year>)" holds the run's issue files, its "by <creator> Vol. NN" trades and a "Variant Covers" subfolder of 1pp MikeNY76 packs — the packs cost nothing, but they are also where other runs' covers leak in (2018 ASM, 2022 Daredevil, 2018 Avengers covers sit in the 2022/2023 folders by title alone). "Annuals and Specials" subfolders put the run's annual on the shelf: residue, 0.9.
# Surprises: the Star Wars shelf S16641 is 207 Star Wars Insider magazine issues + 11 Best of Star Wars Insider books with NO record in either catalog, filed under the 1977 Marvel run's ids; Ranma 1/2's 38 files match no English edition's count.

# --- S9520 Inuyasha (VIZBIG)
S 9520 cv=47016 gcd=44427 0.95 | CV 47016 "Inuyasha" (Viz 2009, 18, #1 2009-11 … #18 2014-01) and GCD 44427 "InuYasha (Vizbig Edition)" (Viz 2009-2014, 18 rows, #3 2010-05-12 … #18 2014-02-19) agree on publisher, span and count, and our eighteen "COL Inuyasha v01-v18 (VIZBIG Edition)" dated 2009-2014 fill both exactly; the older line's "GCD indexes no Viz Inuyasha" missed 44427 (the dump files it with the "(Vizbig Edition)" suffix)
I 105923 cv=124541 gcd=291722 isbn=1-56971-623-4 0.9 | "Star Wars - Jango Fett (Marvel Edition) (2002)" 59pp = CV 20769 issue 124541 (Dark Horse, 2002-09) and GCD 17855 row 291722 (2002, 76pp, ISBN 1-56971-623-4); the Marvel Edition digital rip drops the ad/extra pages

# --- S16554 Star Wars: Kanan
S 16554 cv=81088 gcd=88034 0.95 | the RUN wins: our two trades Vol. 01 The Last Padawan / Vol. 02 First Blood (GCD rolls up Kanan the Last Padawan #1-6 and Kanan #7-12) are the whole of CV 81088 "Kanan" (Marvel 2015, 12: Book I #1-6, Book II #7-12) — one run retitled at #7, which GCD splits into 88034 "Kanan the Last Padawan" (6, #1 2015-04 … #6 2015-09) and 93735 "Kanan" (#7-12); the chain's FIRST record 88034 stands (L-369), and the 1pp Skottie Young variant of #1 costs nothing
F 16554 wrong-cv-link | the stored CV 85787 "Star Wars: Kanan - The Last Padawan" (Marvel 2015, count 1, issue 504950 "Volume 1") is the first TRADE, not the run; the stored GCD 93597 "Star Wars: Kanan" (2 rows) is the two-volume trade line
F 16554 needs-fetch cv=81088 | "Kanan" 2015 Marvel 12 is named from the local rip; no CvVolume row (--who-stores)
N 16554 GCD 93735 "Kanan" #7-12 is the same run after its retitle; it goes on the C line of Vol. 02, not the S line
I 104017 cv=504950 gcd=1491664 isbn=978-0-7851-9366-1 0.95 | "COL Star Wars - Kanan Vol. 01 - The Last Padawan (2015)" 143pp = CV 85787 issue 504950 "Volume 1" (2015-11-30) and GCD 93597 #1 row 1491664 "The Last Padawan" (2015-11-04, ISBN 978-0-7851-9366-1)
I 104018 cv=530744 gcd=1571412 isbn=978-0-7851-9603-7 0.95 | "COL Star Wars - Kanan Vol. 02 - First Blood (2016)" 127pp = CV 90546 "Star Wars: Kanan: First Blood" issue 530744 "Volume 2" (2016-05-31) and GCD 93597 #2 row 1571412 "First Blood" (2016-05-18, ISBN 978-0-7851-9603-7)
C 104018 gcd=93735 #7-12 0.95 | First Blood collects Kanan (Marvel 2015-2016, GCD 93735, the retitled half: #7 2015-10 … #12 2016-03) #7-12 per GCD's roll-up of row 1571412; CV 81088 numbers the same issues #7-12 inside the shelf's own run

# --- S16728 Star Wars: The High Republic (Phase III, 2024)
S 16728 cv=154553 gcd=205173 0.9 | CV 154553 "Star Wars: The High Republic" (Marvel 2024, 10: Children of the Storm #1-5, The Hunted #6-10) and GCD 205173 "... [Phase III]" (Marvel, 10 rows #1 2023-11-08 … #10 2024-08-07) agree; the 24 1pp variants of #1-9 in "Phase III (2024)\Variant Covers" carry 2023-2024 dates that match GCD's cover dates (#1-2 are 2023), and the two trades are its own; 0.9 for the Dark Horse Echoes of Fear #4 (split below)
F 16728 split-needed | item 103906 "Star Wars - The High Republic Adventures Phase III - Echoes of Fear 004 (2025)" 29pp is Dark Horse's Echoes of Fear #4 (CV 159631 / GCD 214699) -> join S16730, which stores cv=159631 gcd=214699 and holds #2-3
I 104073 cv=1059617 gcd=2636711 isbn=978-1-302-95499-4 0.95 | "COL Star Wars - The High Republic - Phase III Vol. 01 - Children of the Storm (2024)" 140pp = CV 158517 #1 issue 1059617 and GCD 212980 #1 row 2636711 "Children of the Storm" (148pp, ISBN 978-1-302-95499-4, reprints #1-5)
I 104074 cv=1078680 gcd=2679190 isbn=978-1-302-95500-7 0.95 | "COL Star Wars - The High Republic - Phase III Vol. 02 - The Hunted (2024)" 142pp = CV 158517 #2 issue 1078680 and GCD 212980 #2 row 2679190 "The Hunted" (148pp, ISBN 978-1-302-95500-7, reprints #6-10)

# --- S16759 Star Wars: War of the Bounty Hunters
S 16759 cv=136616 gcd=172928 0.9 | the run underneath is the five-issue event mini, CV 136616 (Marvel 2021, 5) = GCD 172928 (Marvel 2021, 5: #1 2021-06 … #5 2021-10); our "01 Star Wars - War of the Bounty Hunters (2022)" 155pp is its own trade, and the 848pp Omnibus collecting the whole crossover (nine runs) is a different book — residue, 0.9
N 16759 the per-file CV 141607 on both files is "Star Wars Vol. 3: War of the Bounty Hunters" (issue 907089 "Volume 3") — the 2020 Star Wars trade, a stamp
I 104125 cv=902072 gcd=2278775 isbn=978-1-302-92880-3 0.95 | "01 Star Wars - War of the Bounty Hunters (2022)" 155pp = CV 141053 issue 902072 "TPB" (2021-11) and GCD 178321 row 2278775 (2021-11-24, 164pp, ISBN 978-1-302-92880-3), the mini's own trade
I 105910 cv=961465 gcd=2465505 isbn=978-1-302-94782-8 0.95 | "COL Star Wars - War of the Bounty Hunters Omnibus (2022)" 848pp = CV 146949 issue 961465 "HC" (2022-12) and GCD 193840 row 2465505 (2022-12-14, 872pp, ISBN 978-1-302-94782-8)
C 105910 cv=136616 gcd=172928 #1-5 0.95 | the Omnibus collects Star Wars: War of the Bounty Hunters (Marvel 2021, 5 issues) #1-5 per GCD's roll-up of row 2465505 (s172928 #1-5) — the shelf's own mini, stated first so the book's span is the mini
C 105910 gcd=159999 #10-15 0.95 | the Omnibus also collects Star Wars: Doctor Aphra (Marvel 2020 series, 40 issues) #10-15 per GCD's roll-up of row 2465505 (s159999 #10-15, 6 stories)
C 105910 cv=124821 gcd=155697 #12-17 0.95 | the Omnibus also collects Star Wars: Darth Vader (Marvel 2020 series, 50 issues) #12-17 per GCD's roll-up of row 2465505 (s155697 #12-17, 6 stories)
C 105910 gcd=157280 #12-17 0.95 | the Omnibus also collects Star Wars: Bounty Hunters (Marvel 2020-2024, 42 issues) #12-17 per GCD's roll-up of row 2465505 (s157280 #12-17, 6 stories)
C 105910 cv=123860 gcd=154267 #13-18 0.95 | the Omnibus also collects Star Wars (Marvel 2020 series, 50 issues) #13-18 per GCD's roll-up of row 2465505 (s154267 #13-18, 6 stories)
C 105910 gcd=172427 #1-1 0.95 | the Omnibus also collects the one-shot Star Wars: War of the Bounty Hunters Alpha (Marvel 2021, 1 issue) #1 per GCD's roll-up of row 2465505 (s172427 #1)
C 105910 gcd=174485 #1-1 0.95 | the Omnibus also collects the one-shot Star Wars: War of the Bounty Hunters - Jabba the Hutt (Marvel 2021, 1 issue) #1 per GCD's roll-up of row 2465505 (s174485 #1)
C 105910 gcd=176213 #1-1 0.95 | the Omnibus also collects the one-shot Star Wars: War of the Bounty Hunters - Boushh (Marvel 2021, 1 issue) #1 per GCD's roll-up of row 2465505 (s176213 #1)
C 105910 gcd=177289 #1-1 0.95 | the Omnibus also collects the one-shot Star Wars: War of the Bounty Hunters - IG-88 (Marvel 2021, 1 issue) #1 per GCD's roll-up of row 2465505 (s177289 #1)
N 105910 the 4-Lom & Zuckuss one-shot (GCD 174848) is also in the Omnibus but GCD's roll-up gives it no issue number, so no C range is stated

# --- S100014 Star Wars v3 (2020)
S 100014 cv=123860 gcd=154267 0.95 | the 2020 relaunch: CV 123860 "Star Wars" (Marvel 2020, 50) and GCD 154267 (Marvel 2020-2024, 50) agree on publisher, span and count; our nine "COL Star Wars Vol. 01-09" (The Destiny Path … The Path of Light) roll up #1-6, #7-11 … #48-50 of 154267 contiguously, and the 1pp variant packs of #39-50 sit inside it; the stored GCD 174003 is the nine-volume TRADE line (each book's own record below) and the per-file CV 2914 the 1977 run by issue-number coincidence
F 100014 merge-with=65726 | S65726 "Star Wars" is an EMPTY shelf that already stores cv=123860 under the key "Star Wars (2020)" — the same 2020 run, so this shelf and it share the cv
N 100014 label-ambiguous flags #429 (104127 / 104198 = Vol. 03 War of the Bounty Hunters) and #430 (104048 / 104199 = Vol. 04 Crimson Reign): right — the second copies sit on S16641 (Star Wars Insider shelf) and are named there for its split
I 104196 cv=817889 gcd=2239957 isbn=- 0.95 | "COL Star Wars Vol. 01 - The Destiny Path (2021)" 145pp = CV 131883 issue 817889 "Volume 1" and GCD 174003 #1 row 2239957 "The Destiny Path" (2020-11-11, 156pp)
I 104197 cv=842248 gcd=2240126 isbn=- 0.95 | "COL Star Wars Vol. 02 - Operation Starlight (2021)" 112pp = CV 135305 issue 842248 "Volume 2" and GCD 174003 #2 row 2240126 "Operation Starlight" (2021-04-07, 124pp)
I 104198 cv=907089 gcd=2294192 isbn=- 0.95 | "COL Star Wars Vol. 03 - War of the Bounty Hunters (2022)" 159pp = CV 141607 issue 907089 "Volume 3" and GCD 174003 #3 row 2294192 "War of the Bounty Hunters" (2021-12-29, 172pp)
I 104199 cv=949798 gcd=2429923 isbn=- 0.95 | "COL Star Wars Vol. 04 - Crimson Reign (2022)" 156pp = CV 145385 issue 949798 "Volume 4" and GCD 174003 #4 row 2429923 "Crimson Reign" (2022-09-14, 164pp)
I 104200 cv=992565 gcd=2532119 isbn=- 0.95 | "COL Star Wars Vol. 05 - The Path to Victory (2023)" 121pp = CV 150843 issue 992565 "Volume 5" and GCD 174003 #5 row 2532119 "The Path to Victory" (2023-05-24, 124pp)
I 104201 cv=1019319 gcd=2569721 isbn=- 0.95 | "COL Star Wars Vol. 06 - Quests of the Force (2023)" 135pp = CV 153795 issue 1019319 "Volume 6" and GCD 174003 #6 row 2569721 "Quests of the Force" (2023-09-27, 148pp)
I 104202 cv=1047303 gcd=2613081 isbn=- 0.95 | "COL Star Wars Vol. 07 - Dark Droids (2024)" 121pp = CV 157147 issue 1047303 "Volume 7" and GCD 174003 #7 row 2613081 "Dark Droids" (2024-03-06, 124pp); CV 157416 is the Dark Droids mini's own TPB
I 104203 cv=1068850 gcd=2654572 isbn=- 0.95 | "COL Star Wars Vol. 08 - The Sith And The Skywalker (2024)" 148pp = CV 159646 issue 1068850 "Volume 8" and GCD 174003 #8 row 2654572 (2024-09-04, 156pp)
I 104204 cv=1080326 gcd=2683710 isbn=- 0.95 | "COL Star Wars Vol. 09 - The Path of Light (2024)" 109pp = CV 161446 issue 1080326 "Volume 9" and GCD 174003 #9 row 2683710 (2024-12-04, 116pp)

# --- S34452 The Star Wars (Dark Horse 2013)
S 34452 cv=67024 gcd=76383 0.95 | the RUN wins: our one 218pp "COL The Star Wars (2015) (Marvel Edition)" in "_Star Wars - Dark Horse Reprints\The Star Wars" collects Dark Horse's adaptation of Lucas's rough draft, CV 67024 "The Star Wars" (Dark Horse 2013, 9 incl. #0) = GCD 76383 (Dark Horse 2013-2014, 9 rows #0-8), which agree on publisher, years and count; the run's own trade beside it costs nothing
F 34452 needs-fetch cv=67024 | "The Star Wars" 2013 Dark Horse 9 is named from the local rip; no CvVolume row
I 105936 cv=460291 gcd=2745486 isbn=9781616554255 0.7 | "COL The Star Wars (2015) (Marvel Edition)" 218pp is the Marvel re-release of Dark Horse's collection: CV 75868 "The Star Wars" (DH 2014) issue 460291 "TPB" and GCD 224646 row 2745486 (2014-07-23, 184pp, ISBN 9781616554255) — 0.7 because our rip is 34pp longer than the GCD row (the HC, CV 75910 issue 460410, may be the page-match) and the 2015 Marvel Edition has no record of its own

# --- S16641 Star Wars (Insider + 1977 + strays)
R 16641 | the shelf is four comics under the 1977 Marvel run's stored ids (CV 2914 / GCD 2406): (a) 207 "Star Wars Insider 023-229 (1994-2024)" magazine issues + "Star Wars Insider - 2021 Special Edition" (the Lucasfilm/Titan fan magazine) — no record in either catalog ("Star Wars Insider" / "Insider" --contains: no CV or GCD series); (b) eleven "COL The Best of Star Wars Insider Vol. 01-11 (2016-2019)" books (Titan) — no record either; (c) the 1977 Marvel run's own strays: "Star Wars 038 (1980) b&w", "Star Wars Annual 003 (1983)", "Star Wars 108 (2019)", two "#1 Facsimile Edition" rips, which ARE CV 2914 / GCD 2406; (d) strays of other shelves' runs — the 2020 run's Vol. 03 / v04 trades (duplicates of S100014's), three Dark Horse omnibuses, a 2015 Skottie Young #1 variant. The Insider magazine outnumbers everything, so no record fits the shelf and the stored 1977 ids name 7 of its 230 files
F 16641 split-needed | proposed runs: (1) Star Wars Insider #23-229 + 2021 Special Edition (207 + 1 files) — keep as the largest, no record, needs-web; (2) The Best of Star Wars Insider items 104640-104650 -> new key "The Best of Star Wars Insider (2016)", no record; (3) the 1977 Marvel run's files 104173, 104174, 104175, 104172, 83086 -> a "Star Wars v1 (1977)" shelf with CV 2914 / GCD 2406 (the old S100012 key merged here, so a new key); (4) items 104127, 104048 (Star Wars 2020 Vol. 03 / Vol. 04) -> join S100014; (5) item 52020 (Star Wars 2015 #1 Skottie Young variant) -> join the Star Wars (2015) shelf S100013; (6) Dark Horse omnibuses 104366, 104367 -> new key "Star Wars Omnibus: Dark Times (2013)" (CV 70516 / GCD 78286), item 105927 -> new key "Star Wars Omnibus: Quinlan Vos - Jedi in Darkness (2010)" (CV 37306 / GCD 60328)
F 16641 needs-web | Star Wars Insider (Fan Club / Paragon / Titan, 1987-) and The Best of Star Wars Insider (Titan 2016-2019): neither ComicVine nor GCD in our copies indexes the magazine — which record, if any, should the 208 files carry?
N 16641 the older S line's F merge-with=100012 is moot — S100012 is already merged into this shelf; the stored GCD rows on 104048 (2444812 = Doctor Aphra Vol. 4), 104366 (1791935 = Last Jedi: Storms of Crait) and 104367 (1816629 = Darth Vader 2017 #2) are stamps from other books, so those "GCD says" lines are void
I 104127 cv=907089 gcd=2294192 isbn=- 0.95 | "COL 03 Star Wars Vol. 03 - War of the Bounty Hunters (2022)" 159pp = CV 141607 issue 907089 "Volume 3" and GCD 174003 #3 row 2294192 (172pp) — second rip of S100014's Vol. 03
I 104048 cv=949798 gcd=2429923 isbn=- 0.95 | "COL Star Wars v04 - Crimson Reign (2022)" 156pp = CV 145385 issue 949798 "Volume 4" and GCD 174003 #4 row 2429923 (164pp) — second rip of S100014's Vol. 04
I 104366 cv=440232 gcd=1172175 isbn=978-1-61655-251-0 0.95 | "COL Star Wars Omnibus Vol. 32 - Dark Times Vol. 01 (2015) (Marvel Edition)" 345pp = CV 70516 #1 issue 440232 and GCD 78286 #1 row 1172175 (348pp, ISBN 978-1-61655-251-0)
I 104367 cv=452289 gcd=1204903 isbn=978-1-61655-252-7 0.95 | "COL Star Wars Omnibus Vol. 35 - Dark Times Vol. 02 (2015) (Marvel Edition)" 466pp = CV 70516 #2 issue 452289 and GCD 78286 #2 row 1204903 (460pp, ISBN 978-1-61655-252-7)
I 105927 cv=248313 gcd=866188 isbn=978-1-59582-555-1 0.95 | "COL Star Wars Omnibus Vol. 15 - Quinlan Vos - Jedi in Darkness (2010, 2015 Marvel Edition)" 509pp = CV 37306 issue 248313 "TPB" and GCD 60328 row 866188 (508pp, ISBN 978-1-59582-555-1)
C 104366 gcd=19003 #1-12 0.95 | Dark Times Omnibus Vol. 1 collects Star Wars: Dark Times (Dark Horse 2006-2010, 17 issues) #1-12 per GCD's roll-up of row 1172175 (s19003 #1-12); the judged #1-7 undercounts it
C 104366 gcd=16330 #79-80 0.95 | Dark Times Omnibus Vol. 1 also collects Star Wars: Republic (Dark Horse 2002 series) #79-80 per GCD's roll-up of row 1172175 (s16330 #79-80, 2 stories)
C 104366 gcd=38782 #0-0 0.95 | Dark Times Omnibus Vol. 1 also collects Star Wars: Dark Times - Blue Harvest (Dark Horse 2009) #0 per GCD's roll-up of row 1172175 (s38782 #0)
C 104367 gcd=19003 #13-17 0.95 | Dark Times Omnibus Vol. 2 collects Star Wars: Dark Times (Dark Horse 2006-2010, 17 issues) #13-17 per GCD's roll-up of row 1204903 (s19003 #13-17), matching the judged #13-17
C 104367 gcd=60367 #1-5 0.95 | Dark Times Omnibus Vol. 2 also collects Star Wars: Dark Times - Out of the Wilderness (Dark Horse 2011, 5 issues) #1-5 per GCD's roll-up of row 1204903 (s60367 #1-5)
C 104367 gcd=71823 #1-5 0.95 | Dark Times Omnibus Vol. 2 also collects Star Wars: Dark Times - Fire Carrier (Dark Horse 2013, 5 issues) #1-5 per GCD's roll-up of row 1204903 (s71823 #1-5)
C 104367 gcd=75492 #1-5 0.95 | Dark Times Omnibus Vol. 2 also collects Star Wars: Dark Times - A Spark Remains (Dark Horse 2013, 5 issues) #1-5 per GCD's roll-up of row 1204903 (s75492 #1-5)
C 105927 gcd=12187 #32-45 0.95 | the Quinlan Vos omnibus collects Star Wars (Dark Horse 1998-2002, 45 issues; later Republic) #32-45 per GCD's roll-up of row 866188 (s12187 #19-26, #32-45); the larger stretch is stated, #19-26 on the N below
N 105927 the omnibus also collects Star Wars (Dark Horse 1998, GCD 12187) #19-26 — a second stretch, not widened across #27-31; the judged #19-34 on this book is wrong across the gap

# --- S638 Alien by Shalvey & Broccardo
S 638 cv=154680 gcd=205595 0.9 | our two books are volumes one and two of a collected line both legs carry: CV 154680 "Alien By Shalvey & Broccardo" (Marvel 2023, 2: Vol. 1 Thaw 2023-11-15, Vol. 2 Descendant 2024-04-02) and GCD 205595 (Marvel 2023-?, 2: Thaw 132pp, Descendant 140pp); the line spans two different minis (L-109/L-318, the line keeps its own identity), 0.9 because its count equals exactly our holdings
N 638 provider-disagrees flag #690: both books start at #1 because each collects a DIFFERENT mini (Alien 2023 #1-5, Alien 2024 #1-4) — the C lines below give each its own run
I 47993 cv=1029828 gcd=2579228 isbn=978-1-302-94766-8 0.95 | "COL Alien by Shalvey & Broccardo v01 - Thaw (2024)" 126pp = CV 154680 #1 issue 1029828 "Vol. 1: Thaw" and GCD 205595 #1 row 2579228 "Thaw" (2023-11-15, 132pp, ISBN 978-1-302-94766-8)
I 47994 cv=1050564 gcd=2620863 isbn=978-1-302-95230-3 0.95 | "COL Alien by Shalvey & Broccardo v02 - Descendant (2024)" 136pp = CV 154680 #2 issue 1050564 "Vol. 2: Descendant" and GCD 205595 #2 row 2620863 "Descendant" (2024-04-03, 140pp, ISBN 978-1-302-95230-3)
C 47993 cv=149791 gcd=199875 #1-5 0.95 | Thaw collects Alien (Marvel 2023, 5 issues: "Thaw" Parts 1-5, 2023-06 … 10), CV 149791 = GCD 199875, #1-5 per GCD's roll-up of row 2579228 and the judged #1-5
C 47994 cv=154673 gcd=205721 #1-4 0.95 | Descendant collects Alien (Marvel 2024, 4 issues: "Descendant" Parts 1-4, 2024-01 … 04), CV 154673 = GCD 205721 (Marvel 2024, 4), #1-4 by the CV issue titles and the book's subtitle

# --- S95053 The Amazing Spider-Man (2022)
S 95053 cv=142577 gcd=184161 0.9 | The Amazing Spider-Man (Marvel 2022-2025) = CV 142577 (72) and GCD 184161 (72), agreeing on publisher, start year and count: issue files #55-66 + 65.Deaths, #10 and #14, the Gang War #37-44 chronology rips, ~120 1pp variant covers of #1-66 and Zeb Wells Vol. 08-11 (GCD rows 2611324-2679026 of the Zeb Wells trade line) all sit in it; 0.9 for the 2024 Annual (47151, 48606 + three 1pp variants) and six covers of the 2018 run (split below)
F 95053 split-needed | items 47157, 47158, 47159, 47160 ("Amazing Spider-Man 001 Adam Hughes ComicSketchArt Variant A-D (2018)") and 47164, 47165 ("Amazing Spider-Man 011/012 (2019) Conan vs. Marvel Heroes Variant") are 1pp covers of the 2018 run -> join S95051, which stores cv=112161 gcd=126774
I 47146 cv=1047279 gcd=2611324 isbn=978-1-302-95344-7 0.95 | "COL Amazing Spider-Man by Zeb Wells Vol. 08 - Spider-Man's First Hunt (2024)" 159pp = CV 150443 #8 issue 1047279 and GCD 200583 #8 row 2611324 (2024-02-28, 164pp, ISBN 978-1-302-95344-7)
I 47147 cv=1056532 gcd=2632498 isbn=978-1-302-95460-4 0.95 | "COL Amazing Spider-Man by Zeb Wells Vol. 09 - Gang War (2024)" 175pp = CV 150443 #9 issue 1056532 and GCD 200583 #9 row 2632498 "Gang War" (2024-05-22, 188pp, ISBN 978-1-302-95460-4)
I 47148 cv=1067463 gcd=2652204 isbn=978-1-302-95461-1 0.95 | "COL Amazing Spider-Man by Zeb Wells Vol. 10 - Breathe (2024)" 138pp = CV 150443 #10 issue 1067463 and GCD 200583 #10 row 2652204 "Breathe" (2024-08-21, 140pp, ISBN 978-1-302-95461-1)
I 47149 cv=1078679 gcd=2679026 isbn=978-1-302-95462-8 0.95 | "COL Amazing Spider-Man by Zeb Wells Vol. 11 - Going Green (2024)" 157pp = CV 150443 #11 issue 1078679 and GCD 200583 #11 row 2679026 "Going Green" (2024-11-20, ISBN 978-1-302-95462-8)
C 47147 gcd=206357 #1-1 0.95 | Gang War also collects the one-shot Amazing Spider-Man: Gang War First Strike (Marvel 2024, 1 issue) #1 per GCD's roll-up of row 2632498 (s206357 #1, 5 stories)
C 47148 gcd=210101 #1-1 0.95 | Breathe also collects Web of Spider-Man (Marvel 2024) #1 per GCD's roll-up of row 2652204 (s210101 #1, 7 stories)

# --- S95229 Avengers v9 (2023)
S 95229 cv=150431 gcd=200634 0.9 | the 2023 Jed MacKay ongoing: CV 150431 "Avengers" (Marvel 2023, 34) and GCD 200634 (Marvel 2023-2026, 36) agree on publisher and start year; our issue files #17-23, 1pp variants of #1-22 and "Avengers by Jed Mackay Vol. 01-03" (GCD 207599 rows rolling up 200634) sit inside both; 0.9 for the Annuals (2023 Zone rip + 2024 with five variants) and one 2018-run cover (split below). The older line's needs-web is answered by `lookup.py "Avengers" --year 2023`
F 95229 split-needed | item 47342 "Avengers 011 (2018) (Conan vs. Marvel Heroes variant ONLY)" 1pp is a cover of the 2018 Jason Aaron run -> join S1649, which stores cv=110496 ("Avengers v8 (2018)")
I 47328 cv=1040077 gcd=2599701 isbn=978-1-302-94769-9 0.95 | "COL Avengers by Jed Mackay Vol. 01 - The Impossible City (2024)" 192pp = CV 156019 #1 issue 1040077 and GCD 207599 #1 row 2599701 "The Impossible City" (2024-01-10, 196pp, ISBN 978-1-302-94769-9)
I 47329 cv=1062144 gcd=2641188 isbn=978-1-302-94770-5 0.95 | "COL Avengers by Jed Mackay Vol. 02 - Twilight Dreaming (2024)" 115pp = CV 156019 #2 issue 1062144 and GCD 207599 #2 row 2641188 "Twilight Dreaming" (2024-07-03, 116pp, ISBN 978-1-302-94770-5)
I 47330 cv=1080327 gcd=2683717 isbn=978-1-302-95846-6 0.95 | "COL Avengers by Jed Mackay Vol. 03 - Blood Hunt (2025)" 122pp = CV 156019 #3 issue 1080327 and GCD 207599 #3 row 2683717 "Blood Hunt" (2024-12-04, 124pp, ISBN 978-1-302-95846-6)
C 47328 gcd=180073 #1-1 0.9 | The Impossible City also reprints Timeless (Marvel 2022 one-shot) #1 per GCD's roll-up of row 2599701 (s180073 #1, 1 story)

# --- S94575 Carnage (2024)
S 94575 cv=154836 gcd=206093 0.95 | CV 154836 "Carnage" (Marvel 2024, 8) and GCD 206093 (Marvel 2024, 8) agree on publisher, year and count; our 1pp variant packs of #7-8 and the two trades Born Again / Symbiosis Necrosis (GCD rolling up 206093) sit in it; the stored GCD 211796 is the two-volume TRADE line (each book's own record below) and the per-file CV 36240 / GCD 182878 are the 2010 and 2022 Carnage runs by issue number
I 47443 cv=1053912 gcd=2627482 isbn=- 0.95 | "COL Carnage Vol. 01 - Born Again (2024)" 132pp = CV 157981 "Carnage: Born Again" issue 1053912 "Volume 1" and GCD 211796 #1 row 2627482 "Born Again" (2024-05-01, 140pp)
I 47444 cv=1068852 gcd=2654552 isbn=- 0.95 | "COL Carnage Vol. 02 - Symbiosis Necrosis (2024)" 129pp = CV 159644 "Carnage: Symbiosis Necrosis" issue 1068852 "Volume 2" and GCD 211796 #2 row 2654552 (2024-09-04, 140pp)
C 47443 gcd=202203 #1-1 0.9 | Born Again also collects the one-shot Web of Carnage (Marvel 2023, 1 issue) #1 per GCD's roll-up of row 2627482 (s202203 #1, 1 story)

# --- S96257 Daredevil v8 (2023)
S 96257 cv=153465 gcd=204057 0.9 | the Saladin Ahmed run: CV 153465 "Daredevil" (Marvel 2023, 25) and GCD 204057 (Marvel 2023-2025, 25, #1 2023-09-13) agree on publisher, start year and count; our issue files #11-17, 1pp variants of #1-17 dated 2023-2025 and "Daredevil Vol. 01-02" (GCD 211328 "Daredevil by Saladin Ahmed") sit in it; the stored GCD 207588 is Panini France's edition; 0.9 because sixteen covers belong to the 2022 Zdarsky run (split below)
F 96257 split-needed | items 47531, 47532, 47533, 47535, 47536, 47538, 47539, 47541, 47543, 47546 (Daredevil #1-6 dated 2022) and 47551, 47556, 47560, 47563, 47568, 47571 (#9-14 dated 2023 — the 2022 run's #9-14 ran 2023-03 … 08, the 2023 run's #9-14 ran 2024) are 1pp covers of Daredevil (2022), CV 144027 / GCD 187163 -> join S64503, which stores cv=144027
I 47529 cv=1052924 gcd=2625175 isbn=978-1-302-94772-9 0.95 | "COL Daredevil Vol. 01 - Hell Breaks Loose (2024)" 136pp = CV 157723 "Daredevil by Saladin Ahmed" #1 issue 1052924 and GCD 211328 #1 row 2625175 "Hell Breaks Loose" (2024-04-17, 140pp, ISBN 978-1-302-94772-9)
I 47530 cv=1069502 gcd=2655838 isbn=978-1-302-95123-8 0.95 | "COL Daredevil Vol. 02 - Hell To Pay (2024)" 184pp = CV 157723 #2 issue 1069502 and GCD 211328 #2 row 2655838 "Hell to Pay" (2024-09-11, 188pp, ISBN 978-1-302-95123-8)

# --- S64672 Fantastic Four (2022, Ryan North)
S 64672 cv=145912 gcd=192395 0.9 | Fantastic Four (Marvel 2022-2025) = the stored CV 145912 (33; issue 1069415 = #25, the ComicInfo Web id on our #25) = GCD 192395 (Marvel 2023-2025, 33): issue files #23-28, 78 1pp variants of #1-28 and Ryan North's Vol. 01-04 (GCD 201989 rows rolling up 192395) sit in it; 0.9 for the 2023 Annual (47684, CV 153123 / GCD 203418)
I 47692 cv=1000343 gcd=2554086 isbn=- 0.95 | "COL Fantastic Four by Ryan North Vol. 01 - Whatever Happened to the Fantastic Four (2023)" 151pp = CV 152130 #1 issue 1000343 and GCD 201989 #1 row 2554086 (2023-07-12, 156pp)
I 47693 cv=1039170 gcd=2593711 isbn=- 0.95 | "COL Fantastic Four by Ryan North Vol. 02 - Four Stories About Hope (2024)" 134pp = CV 152130 #2 issue 1039170 and GCD 201989 #2 row 2593711 (2024-01-03, 140pp)
I 47694 cv=1058826 gcd=2635587 isbn=- 0.95 | "COL Fantastic Four by Ryan North Vol. 03 - The Impossible Is Probable (2024)" 144pp = CV 152130 #3 issue 1058826 and GCD 201989 #3 row 2635587 (2024-06-05, 148pp)
