# R-128 — the triaged 0.9 tier, 45 manga shelves. Almost every shelf was triaged for signal `c` ("judged range does
# not fit the S run"): the containment pass judged CHAPTER ranges (v01 #1-7 …) while both catalogs count VOLUMES, so
# the misfit is the unit, not the identity (L-283/L-284: no chapter-indexed run exists; the books ARE the run, no C
# lines). The re-read found real errors on nine shelves, all the L-383 shape — a stored link on the JAPANESE (or
# Square Enix) CV line while an English-publisher volume dated with our files sits in the rip: Dandadan (Viz 145549),
# Final Fantasy Lost Stranger (Yen 112931), Giant Killing (Kodansha USA 99428), MoMo (Seven Seas 144739), Innocent
# (Dark Horse omnibus 157999), and three "ComicVine has no volume" claims that were wrong: Domu (Dark Horse 23070),
# Fist of the North Star (Viz 2021 136896), March Comes in Like a Lion (Denpa 150064). Death Note's v09-v13 I lines
# carried the wrong GCD rows (the packet's ⚠ stored-row warnings). Stone Ocean gains its Japanese GCD leg (206718).
# Every other shelf is restated as read, its prior I lines carried forward after checking them against the packet.

# --- S4760 Dandadan
S 4760 cv=145549 gcd=190566 0.9 | Viz's English Dandadan: CV 145549 (Viz 2022, cached #1-16, #1 dated 2022-10-17) and GCD 190566 (Viz 2022-?, 18 rows, ISBNs 978-1-9747-3463-4 upward) agree on publisher and start year, and our nine COL v01-v09 dated 2022-2024 meet #1-9 by ordinal with dates in step (v09 = 2024-10) and pages within ~25pp; the 93 chapter files 077-169 (16-23pp, 2022-2024) are the digital chapters past volume 9 of the same comic; 0.9 because a chapter ladder cannot be checked against a volume count and CV 145549 has no CvVolume row
I 42186 cv=347151 gcd=- 0.9 | volume 1 of Kodansha's two-volume Japanese original: CV issue 347151 named "Vol. 1" and no GCD issue, mapped by ordinal onto our own v01 file
I 42187 cv=740371 gcd=- 0.9 | volume 2 of Kodansha's two-volume Japanese original: CV issue 740371 named "Vol. 2" and no GCD issue, mapped by ordinal onto our own v02 file
# --- S6207 Erased
S 6207 cv=98861 gcd=118174 0.9 | Yen Press's Erased: CV 98861 (Yen Press 2017, 9) is the single-volume shape our nine files dated 2017-2018 are, and GCD's only Yen Press row 118174 (2017-2018, 5) is the two-in-one hardcover shape of the same edition, so the counts disagree by construction (hence gcd=s118174 on the I lines, L-284); the per-file 166949 is JBC's Brazilian edition
N 6207 triage c: the judged ranges #1-6 … #41-44 are chapter numbers; no chapter run (L-284)

I 41417 cv=581453 gcd=1747622 0.9 | Erased: our nine files are CV 98861's SINGLE-volume shape (ordinal #1 581453); GCD's linked 118174 is the 5-count TWO-IN-ONE hardcover shape per the shelf's own N, so gcd=s118174 series-only rather than force an unverifiable per-book pairing
I 41418 cv=582377 gcd=s118174 0.9 | CV 98861 single #2 (582377); GCD 118174 is the 2-in-1 hardcover shape (5 books for our 9 singles) with no confirmed per-book split, series-level only
I 41419 cv=602965 gcd=s118174 0.9 | CV single #3 (602965); per-file gcd reused v01's issue id (1747622) across v03-v09, a title-only stamp — series-level gcd=s118174 instead
I 41420 cv=602966 gcd=s118174 0.9 | CV single #4 (602966); same reused-stamp rejection, gcd=s118174
I 41421 cv=634236 gcd=s118174 0.9 | CV single #5 (634236); gcd=s118174, 2-in-1 shape has no clean per-book issue mapping
I 41422 cv=634237 gcd=s118174 0.9 | CV single #6 (634237); gcd=s118174, same 2-in-1 hardcover shape mismatch as v01-v05
I 41423 cv=665851 gcd=s118174 0.9 | CV single #7 (665851); gcd=s118174, same 2-in-1 hardcover shape mismatch as v01-v06
I 41424 cv=665852 gcd=s118174 0.9 | CV single #8 (665852); gcd=s118174, same 2-in-1 hardcover shape mismatch as v01-v07
I 41425 cv=685633 gcd=s118174 0.9 | CV single #9 (685633); gcd=s118174; judged range was REFUSED but the book's own record still stands
# --- S94533 Fairy Tail: 100 Years Quest
S 94533 cv=120734 gcd=149749 0.9 | Kodansha USA's English sequel: CV 120734 "Fairy Tail: 100 Years Quest" (Kodansha Comics USA 2019, 18) and GCD 149749 (Kodansha USA 2019-?, 20) agree on publisher and start year; our fifteen COL v01-v15 (2019-2024) meet #1-15 by ordinal and the 27 chapter files 136-162 (2023-2024) continue past volume 15; 0.9 for the chapter ladder a volume count cannot check
N 94533 per-file CV 46777 ("Fairy Tail" Kodansha 2006, 63) on all 27 chapter files is the parent run's stamp by raw number (triage b); flag #67 is already Dismissed
N 94533 triage c: the judged ranges #1-9 … #127-135 are chapter numbers; no chapter run (L-284)

I 40024 cv=716684 gcd=2011040 0.9 | ordinal position 1 of 15 in Kodansha USA's Fairy Tail: 100 Years Quest (CV 120734/GCD 149749, English); both legs run ahead of our 15 held volumes since the series continues
I 40025 cv=727965 gcd=2039134 0.9 | ordinal position 2 of 15 in Kodansha USA's Fairy Tail: 100 Years Quest (CV 120734/GCD 149749, English); both legs run ahead of our 15 held volumes since the series continues
I 40026 cv=737571 gcd=2072711 0.9 | ordinal position 3 of 15 in Kodansha USA's Fairy Tail: 100 Years Quest (CV 120734/GCD 149749, English); both legs run ahead of our 15 held volumes since the series continues
I 40027 cv=762264 gcd=2133486 0.9 | ordinal position 4 of 15 in Kodansha USA's Fairy Tail: 100 Years Quest (CV 120734/GCD 149749, English); both legs run ahead of our 15 held volumes since the series continues
I 40028 cv=814079 gcd=2159725 0.9 | ordinal position 5 of 15 in Kodansha USA's Fairy Tail: 100 Years Quest (CV 120734/GCD 149749, English); both legs run ahead of our 15 held volumes since the series continues
I 40029 cv=821307 gcd=2177787 0.9 | ordinal position 6 of 15 in Kodansha USA's Fairy Tail: 100 Years Quest (CV 120734/GCD 149749, English); both legs run ahead of our 15 held volumes since the series continues
I 40030 cv=850471 gcd=2224213 0.9 | ordinal position 7 of 15 in Kodansha USA's Fairy Tail: 100 Years Quest (CV 120734/GCD 149749, English); both legs run ahead of our 15 held volumes since the series continues
I 40031 cv=886400 gcd=2266174 0.9 | ordinal position 8 of 15 in Kodansha USA's Fairy Tail: 100 Years Quest (CV 120734/GCD 149749, English); both legs run ahead of our 15 held volumes since the series continues
I 40032 cv=904387 gcd=2294025 0.9 | ordinal position 9 of 15 in Kodansha USA's Fairy Tail: 100 Years Quest (CV 120734/GCD 149749, English); both legs run ahead of our 15 held volumes since the series continues
I 40033 cv=944319 gcd=2418152 0.9 | ordinal position 10 of 15 in Kodansha USA's Fairy Tail: 100 Years Quest (CV 120734/GCD 149749, English); both legs run ahead of our 15 held volumes since the series continues
I 40034 cv=960135 gcd=2523212 0.9 | ordinal position 11 of 15 in Kodansha USA's Fairy Tail: 100 Years Quest (CV 120734/GCD 149749, English); both legs run ahead of our 15 held volumes since the series continues
I 40035 cv=982765 gcd=2523213 0.9 | ordinal position 12 of 15 in Kodansha USA's Fairy Tail: 100 Years Quest (CV 120734/GCD 149749, English); both legs run ahead of our 15 held volumes since the series continues
I 40036 cv=1001889 gcd=2558261 0.9 | ordinal position 13 of 15 in Kodansha USA's Fairy Tail: 100 Years Quest (CV 120734/GCD 149749, English); both legs run ahead of our 15 held volumes since the series continues
I 40037 cv=1027693 gcd=2572544 0.9 | ordinal position 14 of 15 in Kodansha USA's Fairy Tail: 100 Years Quest (CV 120734/GCD 149749, English); both legs run ahead of our 15 held volumes since the series continues
I 40038 cv=1060385 gcd=2625569 0.9 | ordinal position 15 of 15 in Kodansha USA's Fairy Tail: 100 Years Quest (CV 120734/GCD 149749, English); both legs run ahead of our 15 held volumes since the series continues
# --- S94535 Fairy Tail: City Hero
S 94535 cv=121518 gcd=200930 0.9 | CV 121518 "Fairy Tail: City Hero" (Kodansha Comics USA 2019, 4) is exactly our four LuCaZ COL v01-v04 dated 2019-2020; the only GCD row is 200930, Pika Édition's French edition (2020-2021, 4), the same four volumes in another language, hence 0.9
N 94535 triage c: the judged ranges #1-7 … #34-45 are chapter numbers; no chapter run (L-284)

I 40110 cv=719877 gcd=2538379 0.9 | Fairy Tail - City Hero shelf pool ordinal #1: CV 719877 (2019), GCD 2538379 (isbn ...023-0, Pika Édition [fr]); per-file cv is the same parent-run stamp (46777) seen on the Blue Mistral shelf, rejected
I 40111 cv=725969 gcd=2538380 0.9 | shelf pool ordinal #2: CV 725969, GCD 2538380 (isbn ...056-8) corrects per-file's reused #1 gcd stamp
I 40112 cv=771811 gcd=2538381 0.9 | shelf pool ordinal #3: CV 771811, GCD 2538381 (isbn ...915-8)
I 40113 cv=791535 gcd=2538382 0.9 | shelf pool ordinal #4: CV 791535, GCD 2538382 (isbn ...031-4)
# --- S94536 Fairy Tail: Happy's Heroic Adventure
S 94536 cv=121348 gcd=- 0.9 | one leg whose dates fit: CV 121348 "Fairy Tail: Happy's Heroic Adventure" (Kodansha Comics USA 2019, 8), issue #1 dated 2019-09-17, is our single 159pp v01 dated 2019; a contains-probe finds no GCD row in any language
F 94536 provider-missing | GCD indexes no "Fairy Tail: Happy's Heroic Adventure"
N 94536 triage c: the judged #1-10 is a chapter range inside volume 1; no chapter run (L-284)

I 40114 cv=719186 gcd=- 0.9 | the book is volume 1 of the eight: CV issue 719186 (2019-09-17, "Volume 1") of volume 121348; GCD holds no record of this spin-off, so the book has no item-level GCD id
# --- S6545 Farewell, My Dear Cramer
S 6545 cv=120381 gcd=- 0.9 | CV 120381 "Farewell, My Dear Cramer" (Kodansha Comics USA 2019, 13) is the English line our fifty-five digital chapter files (001-055, 35-70pp, 2016-2020) belong to — CV counts the thirteen collected volumes where our rip is chapter-by-chapter; CV 163290 is the Spanish licence and GCD has no row in any language
F 6545 provider-missing | GCD indexes no "Farewell, My Dear Cramer"
N 6545 no collected editions on the shelf — the fifty-five files are numbered chapters, so no I lines are owed

# --- S6682 Final Fantasy: Lost Stranger
S 6682 cv=112931 gcd=128112 0.9 | Yen Press's English edition: CV 112931 "Final Fantasy Lost Stranger" (Yen Press 2018, 10 per the rip, 12 cached, #1 "Volume One" 2018-08-20) and GCD 128112 (Yen Press 2018-?, 12, #1 row 1839643 ISBN 9781975380908) agree on publisher and start year, and our COL v01 (2018, 218pp) is their #1; the 23 chapter files 004-025 + 036 (2017-2021) are Yen's digital simulpub chapters; 0.9 for the chapter ladder and no CvVolume row
F 6682 wrong-cv-link | stored cv 106347 "Final Fantasy: Lost Stranger" 2017 Square Enix is the Japanese original; C-034's own I line for v01 already used the Yen Press volume 112931 — L-383
F 6682 needs-fetch cv=112931 | the Yen Press volume is named from the local rip only

I 43228 cv=680405 gcd=1839643 0.95 | vol. 1 of 12 in Yen Press's English edition (CV 112931/GCD 128112), title "Volume One" matching our COL v01
# --- S6752 Fist of the North Star
S 6752 cv=136896 gcd=173337 0.9 | Viz's 2021 English omnibus line: CV 136896 "Fist of the North Star" (Viz 2021, 18, "Volume 1" 2021-06-16) and GCD 173337 (Viz 2021-2025, 18, 292-326pp rows with ISBNs 978-1-9747-2156-6 upward) agree on publisher, start year and count, and our thirteen "(Omnibus Edition)" v01-v13 (2021-2024, 275-308pp) meet #1-13 by ordinal and date; C-034's "ComicVine holds no volume" was wrong. 0.9 for the ten 1987-89 Japanese volumes and three extras below
F 6752 needs-fetch cv=136896 | the Viz volume is named from the local rip only
N 6752 items 44576-44585 "v18-v27 (1987-1989)" 169-195pp are the ORIGINAL Shueisha Jump Comics volumes 18-27 of the same work (CV 56430 "Hokuto no Ken" Shueisha 1984, 27 / GCD 173339 Shueisha 1984-1989, 27; dates in step, v18 1987-09 … v27 1989-03) — an edition of the same comic, item-level on this shelf (L-380); their I lines name those records
N 44560 no-record | "Fist of the North Star - Anniversary Special - DD HNK" 18pp: a short fan-scanlated special; probes on "Hokuto no Ken Special" (CV 95306 is a 1986 guidebook) and "DD Hokuto" found no record of this chapter
N 44561 no-record | "Fist of the North Star - Ryuken Gaiden" 35pp: a single side-story chapter; "Ryuken" returns 0 hits on both the CV rip and the GCD dump
N 44562 no-record | "Fist of the North Star Pilot" 100pp: the pre-serialisation pilot chapters; no CV or GCD record indexes them as a book of their own
N 6752 triage c: the judged ranges #1-13 … #161-174 are chapter numbers against a volume count; no chapter run (L-284)
I 44563 cv=859529 gcd=2233460 isbn=978-1-9747-2156-6 0.95 | our v01 (296pp) = CV 136896 (Viz 2021) #1 issue 859529 (2021-06-16) and GCD 173337 (Viz 2021-2025) #1 row 2233460 (314pp) by ordinal; Viz's 2021 English Fist of the North Star omnibus line
I 44564 cv=885459 gcd=2265032 isbn=978-1-9747-2157-3 0.95 | our v02 (300pp) = CV 136896 (Viz 2021) #2 issue 885459 (2021-09-22) and GCD 173337 (Viz 2021-2025) #2 row 2265032 (318pp) by ordinal; Viz's 2021 English Fist of the North Star omnibus line
I 44565 cv=899115 gcd=2293945 isbn=978-1-9747-2158-0 0.95 | our v03 (292pp) = CV 136896 (Viz 2021) #3 issue 899115 (2021-12-21) and GCD 173337 (Viz 2021-2025) #3 row 2293945 (308pp) by ordinal; Viz's 2021 English Fist of the North Star omnibus line
I 44566 cv=912508 gcd=2380815 isbn=978-1-9747-2159-7 0.95 | our v04 (308pp) = CV 136896 (Viz 2021) #4 issue 912508 (2022-03-15) and GCD 173337 (Viz 2021-2025) #4 row 2380815 (322pp) by ordinal; Viz's 2021 English Fist of the North Star omnibus line
I 44567 cv=934691 gcd=2415714 isbn=978-1-9747-2160-3 0.95 | our v05 (275pp) = CV 136896 (Viz 2021) #5 issue 934691 (2022-06-01) and GCD 173337 (Viz 2021-2025) #5 row 2415714 (292pp) by ordinal; Viz's 2021 English Fist of the North Star omnibus line
I 44568 cv=949406 gcd=2435853 isbn=978-1-9747-2161-0 0.95 | our v06 (295pp) = CV 136896 (Viz 2021) #6 issue 949406 (2022-09-01) and GCD 173337 (Viz 2021-2025) #6 row 2435853 (304pp) by ordinal; Viz's 2021 English Fist of the North Star omnibus line
I 44569 cv=961727 gcd=2479075 isbn=978-1-9747-2162-7 0.95 | our v07 (305pp) = CV 136896 (Viz 2021) #7 issue 961727 (2022-12-27) and GCD 173337 (Viz 2021-2025) #7 row 2479075 (318pp) by ordinal; Viz's 2021 English Fist of the North Star omnibus line
I 44570 cv=979871 gcd=2512421 isbn=978-1-9747-2163-4 0.9 | our v08 (299pp) = CV 136896 (Viz 2021) #8 issue 979871 (2023-03-30) and GCD 173337 (Viz 2021-2025) #8 row 2512421 (320pp) by ordinal; Viz's 2021 English Fist of the North Star omnibus line
I 44571 cv=997463 gcd=2551363 isbn=978-1-9747-2164-1 0.9 | our v09 (301pp) = CV 136896 (Viz 2021) #9 issue 997463 (2023-06-27) and GCD 173337 (Viz 2021-2025) #9 row 2551363 (326pp) by ordinal; Viz's 2021 English Fist of the North Star omnibus line
I 44572 cv=1018053 gcd=2572415 isbn=978-1-9747-2165-8 0.9 | our v10 (291pp) = CV 136896 (Viz 2021) #10 issue 1018053 (2023-09-25) and GCD 173337 (Viz 2021-2025) #10 row 2572415 (314pp) by ordinal; Viz's 2021 English Fist of the North Star omnibus line
I 44573 cv=1038450 gcd=2595475 isbn=978-1-9747-2166-5 0.9 | our v11 (296pp) = CV 136896 (Viz 2021) #11 issue 1038450 (2023-12-27) and GCD 173337 (Viz 2021-2025) #11 row 2595475 (322pp) by ordinal; Viz's 2021 English Fist of the North Star omnibus line
I 44574 cv=1049281 gcd=2622671 isbn=978-1-9747-2167-2 0.9 | our v12 (288pp) = CV 136896 (Viz 2021) #12 issue 1049281 (2024-03-25) and GCD 173337 (Viz 2021-2025) #12 row 2622671 (312pp) by ordinal; Viz's 2021 English Fist of the North Star omnibus line
I 44575 cv=1060957 gcd=2643248 isbn=978-1-9747-2168-9 0.95 | our v13 (288pp) = CV 136896 (Viz 2021) #13 issue 1060957 (2024-06-25) and GCD 173337 (Viz 2021-2025) #13 row 2643248 (306pp) by ordinal; Viz's 2021 English Fist of the North Star omnibus line
I 44576 cv=382959 gcd=2231139 isbn=- 0.9 | our v18 (176pp) = CV 56430 (Shueisha 1984, 27) #18 issue 382959 (1987-09-15) and GCD 173339 (Shueisha 1984-1989, 27) #18 row 2231139 (?pp) by ordinal; Shueisha's original Hokuto no Ken tankobon
I 44577 cv=382960 gcd=2231140 isbn=- 0.9 | our v19 (176pp) = CV 56430 (Shueisha 1984, 27) #19 issue 382960 (1987-11-15) and GCD 173339 (Shueisha 1984-1989, 27) #19 row 2231140 (?pp) by ordinal; Shueisha's original Hokuto no Ken tankobon
I 44578 cv=382961 gcd=2231141 isbn=- 0.9 | our v20 (176pp) = CV 56430 (Shueisha 1984, 27) #20 issue 382961 (1988-01-15) and GCD 173339 (Shueisha 1984-1989, 27) #20 row 2231141 (?pp) by ordinal; Shueisha's original Hokuto no Ken tankobon
I 44579 cv=382962 gcd=2231142 isbn=- 0.9 | our v21 (175pp) = CV 56430 (Shueisha 1984, 27) #21 issue 382962 (1988-03-15) and GCD 173339 (Shueisha 1984-1989, 27) #21 row 2231142 (?pp) by ordinal; Shueisha's original Hokuto no Ken tankobon
I 44580 cv=382963 gcd=2231143 isbn=- 0.9 | our v22 (169pp) = CV 56430 (Shueisha 1984, 27) #22 issue 382963 (1988-05-15) and GCD 173339 (Shueisha 1984-1989, 27) #22 row 2231143 (?pp) by ordinal; Shueisha's original Hokuto no Ken tankobon
I 44581 cv=382964 gcd=2231144 isbn=- 0.9 | our v23 (169pp) = CV 56430 (Shueisha 1984, 27) #23 issue 382964 (1988-07-15) and GCD 173339 (Shueisha 1984-1989, 27) #23 row 2231144 (?pp) by ordinal; Shueisha's original Hokuto no Ken tankobon
I 44582 cv=382965 gcd=2231145 isbn=- 0.9 | our v24 (175pp) = CV 56430 (Shueisha 1984, 27) #24 issue 382965 (1988-09-15) and GCD 173339 (Shueisha 1984-1989, 27) #24 row 2231145 (?pp) by ordinal; Shueisha's original Hokuto no Ken tankobon
I 44583 cv=382966 gcd=2231146 isbn=- 0.9 | our v25 (190pp) = CV 56430 (Shueisha 1984, 27) #25 issue 382966 (1988-11-15) and GCD 173339 (Shueisha 1984-1989, 27) #25 row 2231146 (?pp) by ordinal; Shueisha's original Hokuto no Ken tankobon
I 44584 cv=382967 gcd=2231147 isbn=- 0.9 | our v26 (194pp) = CV 56430 (Shueisha 1984, 27) #26 issue 382967 (1989-01-15) and GCD 173339 (Shueisha 1984-1989, 27) #26 row 2231147 (?pp) by ordinal; Shueisha's original Hokuto no Ken tankobon
I 44585 cv=382968 gcd=2231148 isbn=- 0.9 | our v27 (195pp) = CV 56430 (Shueisha 1984, 27) #27 issue 382968 (1989-03-15) and GCD 173339 (Shueisha 1984-1989, 27) #27 row 2231148 (?pp) by ordinal; Shueisha's original Hokuto no Ken tankobon

# --- S6978 Freesia
S 6978 cv=50829 gcd=140872 0.9 | Freesia was never licensed in English: CV 50829 (Shogakukan 2003, 12) is the Japanese line and GCD 140872 (Kazé 2010-2013, 12) the French, and both agree on the twelve-volume structure that is exactly our twelve scanlated volumes; 0.9 because neither leg is our language
N 6978 triage c: the judged ranges #1-6 … #74-82 are chapter numbers; no chapter run (L-284)

I 44617 cv=347590 gcd=1926359 0.9 | Freesia (Japanese CV 50829 / French GCD 140872, no English license) shelf pool ordinal #1: both ids match per-file pick exactly
I 44618 cv=347589 gcd=1926360 0.9 | shelf pool ordinal #2: CV 347589 matches per-file; GCD 1926360 (isbn ...845-1) corrects the per-file's reused #1 stamp (1926359 shown on every one of the 12 books)
I 44619 cv=347592 gcd=1926361 0.9 | shelf pool ordinal #3: CV 347592 matches per-file; GCD 1926361 (isbn ...947-2)
I 44620 cv=347591 gcd=1926362 0.9 | shelf pool ordinal #4: CV 347591 matches per-file; GCD 1926362 (isbn ...996-0)
I 44621 cv=347594 gcd=1926363 0.9 | shelf pool ordinal #5: CV 347594 matches per-file; GCD 1926363 (isbn ...062-1)
I 44622 cv=347593 gcd=1926364 0.9 | shelf pool ordinal #6: CV 347593 matches per-file; GCD 1926364 (isbn ...124-6)
I 44623 cv=347596 gcd=1926365 0.9 | shelf pool ordinal #7: CV 347596 matches per-file; GCD 1926365 (isbn ...179-6)
I 44624 cv=347595 gcd=1926366 0.9 | shelf pool ordinal #8: CV 347595 matches per-file; GCD 1926366 (isbn ...244-1)
I 44625 cv=347597 gcd=1926367 0.9 | shelf pool ordinal #9: CV 347597 matches per-file; GCD 1926367 (isbn ...288-5)
I 44626 cv=347598 gcd=1926368 0.9 | shelf pool ordinal #10: CV 347598 matches per-file; GCD 1926368 (isbn ...364-6)
I 44627 cv=347599 gcd=1926369 0.9 | shelf pool ordinal #11: CV 347599 matches per-file; GCD 1926369 (isbn ...459-9)
I 44628 cv=726602 gcd=1926370 0.9 | shelf pool ordinal #12 (the 244pp bumper volume): CV 726602 matches per-file; GCD 1926370 (isbn ...555-8)
# --- S7085 Fuuka
S 7085 cv=85810 gcd=- 0.9 | one leg plus our own count and years: CV 85810 "Fuuka" (Kodansha Comics USA 2015, 20) against our twelve COL v01-v12 dated 2015-2017 (ordinals #1-12) and eighty digital chapter files 116-195 (2016-2018) continuing past them; CV 80255 is the Japanese original and GCD has no row
F 7085 provider-missing | the GCD dump has no "Fuuka" row in any language
N 7085 triage c: the judged ranges #1-8 … #106-115 are chapter numbers; no chapter run (L-284)

I 43399 cv=504883 gcd=- 0.9 | Fuuka shelf pool ordinal #1: CV 504883 matches per-file pick; GCD has no row at all for this Kodansha line (provider-missing)
I 43400 cv=504884 gcd=- 0.9 | shelf pool ordinal #2: CV 504884 matches per-file; gcd=- stands
I 43401 cv=505432 gcd=- 0.9 | shelf pool ordinal #3: CV 505432 matches per-file; gcd=- stands
I 43402 cv=506074 gcd=- 0.9 | shelf pool ordinal #4: CV 506074 matches per-file; gcd=- stands
I 43403 cv=506558 gcd=- 0.9 | shelf pool ordinal #5: CV 506558 matches per-file; gcd=- stands
I 43404 cv=510608 gcd=- 0.9 | shelf pool ordinal #6: CV 510608 matches per-file; gcd=- stands
I 43405 cv=511416 gcd=- 0.9 | shelf pool ordinal #7: CV 511416 matches per-file; gcd=- stands
I 43406 cv=512237 gcd=- 0.9 | shelf pool ordinal #8: CV 512237 matches per-file; gcd=- stands
I 43407 cv=555364 gcd=- 0.9 | shelf pool ordinal #9: CV 555364 matches per-file; gcd=- stands
I 43408 cv=557265 gcd=- 0.9 | shelf pool ordinal #10: CV 557265 matches per-file; gcd=- stands
I 43409 cv=558898 gcd=- 0.9 | shelf pool ordinal #11: CV 558898 matches per-file; gcd=- stands
I 43410 cv=606445 gcd=- 0.9 | shelf pool ordinal #12: CV 606445 matches per-file; gcd=- stands
# --- S7148 GTO
S 7148 cv=32732 gcd=20226 0.9 | the English twenty-five-volume GTO: CV 32732 "GTO" (Tokyopop 2002, 25) and GCD 20226 "GTO: Great Teacher Onizuka" (Tokyopop 2002-2005, 25) agree on publisher, start year and count against our twenty-five LuCaZ volumes; 0.9 because the 2022 in every filename is a digital re-release neither provider indexes (a contains-probe on "Great Teacher Onizuka" finds only Italian, German and Polish editions)
N 7148 triage c: the judged ranges #1-5 … #196-200 are chapter numbers; no chapter run (L-284)

I 41473 cv=209791 gcd=316976 0.9 | GTO (Tokyopop 2002) shelf pool ordinal #1: CV 32732/GCD 20226; per-file's 165716/211528 is an unrelated 2022 digital-reissue record stamped across the whole shelf, rejected
I 41474 cv=209792 gcd=316977 0.9 | shelf pool ordinal #2, same GTO Tokyopop identity as v01, same per-file rejection
I 41475 cv=209793 gcd=316978 0.9 | shelf pool ordinal #3, same GTO Tokyopop identity as v01, same per-file rejection
I 41476 cv=209794 gcd=316979 0.9 | shelf pool ordinal #4, same GTO Tokyopop identity as v01, same per-file rejection
I 41477 cv=209795 gcd=316980 0.9 | shelf pool ordinal #5, same GTO Tokyopop identity as v01, same per-file rejection
I 41478 cv=209796 gcd=316981 0.9 | shelf pool ordinal #6, same GTO Tokyopop identity as v01, same per-file rejection
I 41479 cv=209797 gcd=316982 0.9 | shelf pool ordinal #7, same GTO Tokyopop identity as v01, same per-file rejection
I 41480 cv=209798 gcd=316983 0.9 | shelf pool ordinal #8, same GTO Tokyopop identity as v01, same per-file rejection
I 41481 cv=209799 gcd=316984 0.9 | shelf pool ordinal #9, same GTO Tokyopop identity as v01, same per-file rejection
I 41482 cv=209800 gcd=316985 0.9 | shelf pool ordinal #10, same GTO Tokyopop identity as v01, same per-file rejection
I 41483 cv=209801 gcd=316986 0.9 | shelf pool ordinal #11, same GTO Tokyopop identity as v01, same per-file rejection
I 41484 cv=209802 gcd=316987 0.9 | shelf pool ordinal #12, same GTO Tokyopop identity as v01, same per-file rejection
I 41485 cv=209803 gcd=316988 0.9 | shelf pool ordinal #13, same GTO Tokyopop identity as v01, same per-file rejection
I 41486 cv=209804 gcd=316989 0.9 | shelf pool ordinal #14, same GTO Tokyopop identity as v01, same per-file rejection
I 41487 cv=209805 gcd=316990 0.9 | shelf pool ordinal #15, same GTO Tokyopop identity as v01, same per-file rejection
I 41488 cv=209806 gcd=316991 0.9 | shelf pool ordinal #16, same GTO Tokyopop identity as v01, same per-file rejection
I 41489 cv=209807 gcd=316992 0.9 | shelf pool ordinal #17, same GTO Tokyopop identity as v01, same per-file rejection
I 41490 cv=209808 gcd=316993 0.9 | shelf pool ordinal #18, same GTO Tokyopop identity as v01, same per-file rejection
I 41491 cv=209809 gcd=316994 0.9 | shelf pool ordinal #19, same GTO Tokyopop identity as v01, same per-file rejection
I 41492 cv=209810 gcd=316995 0.9 | shelf pool ordinal #20, same GTO Tokyopop identity as v01, same per-file rejection
I 41493 cv=209811 gcd=316996 0.9 | shelf pool ordinal #21, same GTO Tokyopop identity as v01, same per-file rejection
I 41494 cv=209812 gcd=316997 0.9 | shelf pool ordinal #22, same GTO Tokyopop identity as v01, same per-file rejection
I 41495 cv=209813 gcd=316998 0.9 | shelf pool ordinal #23, same GTO Tokyopop identity as v01, same per-file rejection
I 41496 cv=209814 gcd=316999 0.9 | shelf pool ordinal #24, same GTO Tokyopop identity as v01, same per-file rejection
I 41497 cv=209815 gcd=317000 0.9 | shelf pool ordinal #25, same GTO Tokyopop identity as v01, same per-file rejection
# --- S7511 Giant Killing
S 7511 cv=99428 gcd=84559 0.9 | Kodansha USA's English Giant Killing: CV 99428 (Kodansha Comics USA 2017, 47, "Vol. 1" 2017-03-31 … "Vol. 14" 2018-10-15) is our fourteen XRA-Empire COL v01-v14 dated 2017-2018 with ComicInfo Publisher "Kodansha Comics" on all fourteen; GCD holds only the Japanese original 84559 (Kodansha 2007-?, 68) whose rows match our pages (208-224pp), so 0.9 with the language named
F 7511 wrong-cv-link | stored cv 44126 "Giant Killing" 2007 Kodansha is the Japanese original; A-020 named the English 99428 as "residue" — L-383, the English edition our files are is the identity
F 7511 needs-fetch cv=99428 | the Kodansha USA volume is named from the local rip only
N 7511 triage c: the judged ranges #1-7 … #128-137 are chapter numbers; no chapter run (L-284)
I 44642 cv=584980 gcd=1280487 isbn=978-4-06-372593-3 0.9 | our v01 (210pp) = CV 99428 (Kodansha Comics USA 2017) #1 issue 584980 (2017-03-31) and GCD 84559 (the Japanese Kodansha original, no English GCD row) #1 row 1280487 (208pp) by ordinal; Kodansha USA's English Giant Killing
I 44643 cv=604940 gcd=1280488 isbn=978-4-06-372618-3 0.9 | our v02 (224pp) = CV 99428 (Kodansha Comics USA 2017) #2 issue 604940 (2017-06-30) and GCD 84559 (the Japanese Kodansha original, no English GCD row) #2 row 1280488 (224pp) by ordinal; Kodansha USA's English Giant Killing
I 44644 cv=610623 gcd=1280489 isbn=978-4-06-372637-4 0.9 | our v03 (224pp) = CV 99428 (Kodansha Comics USA 2017) #3 issue 610623 (2017-07-31) and GCD 84559 (the Japanese Kodansha original, no English GCD row) #3 row 1280489 (224pp) by ordinal; Kodansha USA's English Giant Killing
I 44645 cv=614867 gcd=1280490 isbn=978-4-06-372660-2 0.9 | our v04 (224pp) = CV 99428 (Kodansha Comics USA 2017) #4 issue 614867 (2017-08-31) and GCD 84559 (the Japanese Kodansha original, no English GCD row) #4 row 1280490 (224pp) by ordinal; Kodansha USA's English Giant Killing
